town_code,naics,establishments,year,town_name,region
127,48,1.0,2013,San Juan,Metro Area
127,48,1.0,2013,San Juan,Metro Area
127,48,5.0,2013,San Juan,Metro Area
127,48,2.0,2013,San Juan,Metro Area
127,48,2.0,2013,San Juan,Metro Area
127,48,3.0,2013,San Juan,Metro Area
127,48,3.0,2013,San Juan,Metro Area
127,48,25.0,2013,San Juan,Metro Area
127,48,25.0,2013,San Juan,Metro Area
127,48,25.0,2013,San Juan,Metro Area
127,52,646.0,2013,San Juan,Metro Area
127,52,297.0,2013,San Juan,Metro Area
127,52,132.0,2013,San Juan,Metro Area
127,52,85.0,2013,San Juan,Metro Area
127,52,85.0,2013,San Juan,Metro Area
127,52,2.0,2013,San Juan,Metro Area
127,52,2.0,2013,San Juan,Metro Area
127,52,42.0,2013,San Juan,Metro Area
127,52,42.0,2013,San Juan,Metro Area
127,52,3.0,2013,San Juan,Metro Area
127,52,3.0,2013,San Juan,Metro Area
127,52,128.0,2013,San Juan,Metro Area
127,52,43.0,2013,San Juan,Metro Area
127,52,43.0,2013,San Juan,Metro Area
127,52,19.0,2013,San Juan,Metro Area
127,52,19.0,2013,San Juan,Metro Area
127,52,66.0,2013,San Juan,Metro Area
127,52,24.0,2013,San Juan,Metro Area
127,52,22.0,2013,San Juan,Metro Area
127,52,7.0,2013,San Juan,Metro Area
127,52,1.0,2013,San Juan,Metro Area
127,52,12.0,2013,San Juan,Metro Area
127,52,37.0,2013,San Juan,Metro Area
127,52,9.0,2013,San Juan,Metro Area
127,52,9.0,2013,San Juan,Metro Area
127,52,21.0,2013,San Juan,Metro Area
127,52,21.0,2013,San Juan,Metro Area
127,52,7.0,2013,San Juan,Metro Area
127,52,7.0,2013,San Juan,Metro Area
127,52,65.0,2013,San Juan,Metro Area
127,52,23.0,2013,San Juan,Metro Area
127,52,6.0,2013,San Juan,Metro Area
127,52,6.0,2013,San Juan,Metro Area
127,52,16.0,2013,San Juan,Metro Area
127,52,16.0,2013,San Juan,Metro Area
127,52,1.0,2013,San Juan,Metro Area
127,52,1.0,2013,San Juan,Metro Area
127,52,1.0,2013,San Juan,Metro Area
127,52,1.0,2013,San Juan,Metro Area
127,52,1.0,2013,San Juan,Metro Area
127,52,41.0,2013,San Juan,Metro Area
127,52,3.0,2013,San Juan,Metro Area
127,52,3.0,2013,San Juan,Metro Area
127,52,10.0,2013,San Juan,Metro Area
127,52,10.0,2013,San Juan,Metro Area
127,52,21.0,2013,San Juan,Metro Area
127,52,21.0,2013,San Juan,Metro Area
127,52,7.0,2013,San Juan,Metro Area
127,52,7.0,2013,San Juan,Metro Area
127,52,277.0,2013,San Juan,Metro Area
127,52,66.0,2013,San Juan,Metro Area
127,52,44.0,2013,San Juan,Metro Area
127,52,23.0,2013,San Juan,Metro Area
127,52,21.0,2013,San Juan,Metro Area
127,52,22.0,2013,San Juan,Metro Area
127,52,13.0,2013,San Juan,Metro Area
127,52,5.0,2013,San Juan,Metro Area
127,52,4.0,2013,San Juan,Metro Area
127,52,211.0,2013,San Juan,Metro Area
127,52,190.0,2013,San Juan,Metro Area
127,52,190.0,2013,San Juan,Metro Area
127,52,21.0,2013,San Juan,Metro Area
127,52,10.0,2013,San Juan,Metro Area
127,52,8.0,2013,San Juan,Metro Area
127,52,3.0,2013,San Juan,Metro Area
127,52,7.0,2013,San Juan,Metro Area
127,52,7.0,2013,San Juan,Metro Area
127,52,2.0,2013,San Juan,Metro Area
127,52,2.0,2013,San Juan,Metro Area
127,52,5.0,2013,San Juan,Metro Area
127,52,5.0,2013,San Juan,Metro Area
127,53,512.0,2013,San Juan,Metro Area
127,53,400.0,2013,San Juan,Metro Area
127,53,185.0,2013,San Juan,Metro Area
127,53,61.0,2013,San Juan,Metro Area
127,53,61.0,2013,San Juan,Metro Area
127,53,106.0,2013,San Juan,Metro Area
127,53,106.0,2013,San Juan,Metro Area
127,53,12.0,2013,San Juan,Metro Area
127,53,12.0,2013,San Juan,Metro Area
127,53,6.0,2013,San Juan,Metro Area
127,53,6.0,2013,San Juan,Metro Area
127,53,106.0,2013,San Juan,Metro Area
127,53,106.0,2013,San Juan,Metro Area
127,53,106.0,2013,San Juan,Metro Area
127,53,109.0,2013,San Juan,Metro Area
127,53,70.0,2013,San Juan,Metro Area
127,53,50.0,2013,San Juan,Metro Area
127,53,20.0,2013,San Juan,Metro Area
127,53,18.0,2013,San Juan,Metro Area
127,53,18.0,2013,San Juan,Metro Area
127,53,21.0,2013,San Juan,Metro Area
127,53,21.0,2013,San Juan,Metro Area
127,53,108.0,2013,San Juan,Metro Area
127,53,23.0,2013,San Juan,Metro Area
127,53,22.0,2013,San Juan,Metro Area
127,53,21.0,2013,San Juan,Metro Area
127,53,1.0,2013,San Juan,Metro Area
127,53,1.0,2013,San Juan,Metro Area
127,53,1.0,2013,San Juan,Metro Area
127,53,32.0,2013,San Juan,Metro Area
127,53,12.0,2013,San Juan,Metro Area
127,53,12.0,2013,San Juan,Metro Area
127,53,2.0,2013,San Juan,Metro Area
127,53,2.0,2013,San Juan,Metro Area
127,53,2.0,2013,San Juan,Metro Area
127,53,2.0,2013,San Juan,Metro Area
127,53,16.0,2013,San Juan,Metro Area
127,53,3.0,2013,San Juan,Metro Area
127,53,2.0,2013,San Juan,Metro Area
127,53,11.0,2013,San Juan,Metro Area
127,53,13.0,2013,San Juan,Metro Area
127,53,13.0,2013,San Juan,Metro Area
127,53,13.0,2013,San Juan,Metro Area
127,53,40.0,2013,San Juan,Metro Area
127,53,14.0,2013,San Juan,Metro Area
127,53,1.0,2013,San Juan,Metro Area
127,53,13.0,2013,San Juan,Metro Area
127,53,3.0,2013,San Juan,Metro Area
127,53,3.0,2013,San Juan,Metro Area
127,53,23.0,2013,San Juan,Metro Area
127,53,23.0,2013,San Juan,Metro Area
127,53,4.0,2013,San Juan,Metro Area
127,53,4.0,2013,San Juan,Metro Area
127,53,4.0,2013,San Juan,Metro Area
127,53,4.0,2013,San Juan,Metro Area
127,54,1857.0,2013,San Juan,Metro Area
127,54,1857.0,2013,San Juan,Metro Area
127,54,642.0,2013,San Juan,Metro Area
127,54,594.0,2013,San Juan,Metro Area
127,54,594.0,2013,San Juan,Metro Area
127,54,48.0,2013,San Juan,Metro Area
127,54,19.0,2013,San Juan,Metro Area
127,54,29.0,2013,San Juan,Metro Area
127,54,250.0,2013,San Juan,Metro Area
127,54,250.0,2013,San Juan,Metro Area
127,54,155.0,2013,San Juan,Metro Area
127,54,22.0,2013,San Juan,Metro Area
127,54,10.0,2013,San Juan,Metro Area
127,54,63.0,2013,San Juan,Metro Area
127,54,308.0,2013,San Juan,Metro Area
127,54,75.0,2013,San Juan,Metro Area
127,54,75.0,2013,San Juan,Metro Area
127,54,5.0,2013,San Juan,Metro Area
127,54,5.0,2013,San Juan,Metro Area
127,54,184.0,2013,San Juan,Metro Area
127,54,184.0,2013,San Juan,Metro Area
127,54,2.0,2013,San Juan,Metro Area
127,54,2.0,2013,San Juan,Metro Area
127,54,4.0,2013,San Juan,Metro Area
127,54,4.0,2013,San Juan,Metro Area
127,54,1.0,2013,San Juan,Metro Area
127,54,1.0,2013,San Juan,Metro Area
127,54,4.0,2013,San Juan,Metro Area
127,54,4.0,2013,San Juan,Metro Area
127,54,33.0,2013,San Juan,Metro Area
127,54,33.0,2013,San Juan,Metro Area
127,54,36.0,2013,San Juan,Metro Area
127,54,8.0,2013,San Juan,Metro Area
127,54,8.0,2013,San Juan,Metro Area
127,54,8.0,2013,San Juan,Metro Area
127,54,8.0,2013,San Juan,Metro Area
127,54,18.0,2013,San Juan,Metro Area
127,54,18.0,2013,San Juan,Metro Area
127,54,2.0,2013,San Juan,Metro Area
127,54,2.0,2013,San Juan,Metro Area
127,54,135.0,2013,San Juan,Metro Area
127,54,135.0,2013,San Juan,Metro Area
127,54,51.0,2013,San Juan,Metro Area
127,54,75.0,2013,San Juan,Metro Area
127,54,4.0,2013,San Juan,Metro Area
127,54,5.0,2013,San Juan,Metro Area
127,54,214.0,2013,San Juan,Metro Area
127,54,182.0,2013,San Juan,Metro Area
127,54,120.0,2013,San Juan,Metro Area
127,54,9.0,2013,San Juan,Metro Area
127,54,31.0,2013,San Juan,Metro Area
127,54,13.0,2013,San Juan,Metro Area
127,54,9.0,2013,San Juan,Metro Area
127,54,13.0,2013,San Juan,Metro Area
127,54,13.0,2013,San Juan,Metro Area
127,54,19.0,2013,San Juan,Metro Area
127,54,19.0,2013,San Juan,Metro Area
127,54,15.0,2013,San Juan,Metro Area
127,54,9.0,2013,San Juan,Metro Area
127,54,9.0,2013,San Juan,Metro Area
127,54,6.0,2013,San Juan,Metro Area
127,54,6.0,2013,San Juan,Metro Area
127,54,158.0,2013,San Juan,Metro Area
127,54,95.0,2013,San Juan,Metro Area
127,54,95.0,2013,San Juan,Metro Area
127,54,27.0,2013,San Juan,Metro Area
127,54,27.0,2013,San Juan,Metro Area
127,54,10.0,2013,San Juan,Metro Area
127,54,10.0,2013,San Juan,Metro Area
127,54,5.0,2013,San Juan,Metro Area
127,54,5.0,2013,San Juan,Metro Area
127,54,12.0,2013,San Juan,Metro Area
127,54,12.0,2013,San Juan,Metro Area
127,54,2.0,2013,San Juan,Metro Area
127,54,2.0,2013,San Juan,Metro Area
127,54,4.0,2013,San Juan,Metro Area
127,54,4.0,2013,San Juan,Metro Area
127,54,3.0,2013,San Juan,Metro Area
127,54,3.0,2013,San Juan,Metro Area
127,54,99.0,2013,San Juan,Metro Area
127,54,15.0,2013,San Juan,Metro Area
127,54,15.0,2013,San Juan,Metro Area
127,54,8.0,2013,San Juan,Metro Area
127,54,6.0,2013,San Juan,Metro Area
127,54,2.0,2013,San Juan,Metro Area
127,54,3.0,2013,San Juan,Metro Area
127,54,3.0,2013,San Juan,Metro Area
127,54,28.0,2013,San Juan,Metro Area
127,54,28.0,2013,San Juan,Metro Area
127,54,45.0,2013,San Juan,Metro Area
127,54,45.0,2013,San Juan,Metro Area
127,56,540.0,2013,San Juan,Metro Area
127,56,526.0,2013,San Juan,Metro Area
127,56,125.0,2013,San Juan,Metro Area
127,56,125.0,2013,San Juan,Metro Area
127,56,125.0,2013,San Juan,Metro Area
127,56,14.0,2013,San Juan,Metro Area
127,56,14.0,2013,San Juan,Metro Area
127,56,14.0,2013,San Juan,Metro Area
127,56,42.0,2013,San Juan,Metro Area
127,56,10.0,2013,San Juan,Metro Area
127,56,8.0,2013,San Juan,Metro Area
127,56,2.0,2013,San Juan,Metro Area
127,56,30.0,2013,San Juan,Metro Area
127,56,30.0,2013,San Juan,Metro Area
127,56,2.0,2013,San Juan,Metro Area
127,56,2.0,2013,San Juan,Metro Area
127,56,70.0,2013,San Juan,Metro Area
127,56,10.0,2013,San Juan,Metro Area
127,56,10.0,2013,San Juan,Metro Area
127,56,12.0,2013,San Juan,Metro Area
127,56,6.0,2013,San Juan,Metro Area
127,56,6.0,2013,San Juan,Metro Area
127,56,12.0,2013,San Juan,Metro Area
127,56,4.0,2013,San Juan,Metro Area
127,56,8.0,2013,San Juan,Metro Area
127,56,21.0,2013,San Juan,Metro Area
127,56,21.0,2013,San Juan,Metro Area
127,56,7.0,2013,San Juan,Metro Area
127,56,7.0,2013,San Juan,Metro Area
127,56,8.0,2013,San Juan,Metro Area
127,56,4.0,2013,San Juan,Metro Area
127,56,4.0,2013,San Juan,Metro Area
127,56,68.0,2013,San Juan,Metro Area
127,56,46.0,2013,San Juan,Metro Area
127,56,46.0,2013,San Juan,Metro Area
127,56,12.0,2013,San Juan,Metro Area
127,56,12.0,2013,San Juan,Metro Area
127,56,10.0,2013,San Juan,Metro Area
127,56,2.0,2013,San Juan,Metro Area
127,56,8.0,2013,San Juan,Metro Area
127,56,90.0,2013,San Juan,Metro Area
127,56,55.0,2013,San Juan,Metro Area
127,56,4.0,2013,San Juan,Metro Area
127,56,45.0,2013,San Juan,Metro Area
127,56,6.0,2013,San Juan,Metro Area
127,56,35.0,2013,San Juan,Metro Area
127,56,28.0,2013,San Juan,Metro Area
127,56,7.0,2013,San Juan,Metro Area
127,56,99.0,2013,San Juan,Metro Area
127,56,14.0,2013,San Juan,Metro Area
127,56,14.0,2013,San Juan,Metro Area
127,56,49.0,2013,San Juan,Metro Area
127,56,49.0,2013,San Juan,Metro Area
127,56,21.0,2013,San Juan,Metro Area
127,56,21.0,2013,San Juan,Metro Area
127,56,3.0,2013,San Juan,Metro Area
127,56,3.0,2013,San Juan,Metro Area
127,56,12.0,2013,San Juan,Metro Area
127,56,12.0,2013,San Juan,Metro Area
127,56,18.0,2013,San Juan,Metro Area
127,56,3.0,2013,San Juan,Metro Area
127,56,3.0,2013,San Juan,Metro Area
127,56,5.0,2013,San Juan,Metro Area
127,56,5.0,2013,San Juan,Metro Area
127,56,10.0,2013,San Juan,Metro Area
127,56,10.0,2013,San Juan,Metro Area
127,56,14.0,2013,San Juan,Metro Area
127,56,2.0,2013,San Juan,Metro Area
127,56,2.0,2013,San Juan,Metro Area
127,56,1.0,2013,San Juan,Metro Area
127,56,1.0,2013,San Juan,Metro Area
127,56,1.0,2013,San Juan,Metro Area
127,56,1.0,2013,San Juan,Metro Area
127,56,1.0,2013,San Juan,Metro Area
127,56,11.0,2013,San Juan,Metro Area
127,56,7.0,2013,San Juan,Metro Area
127,56,7.0,2013,San Juan,Metro Area
127,56,4.0,2013,San Juan,Metro Area
127,56,4.0,2013,San Juan,Metro Area
127,62,1573.0,2013,San Juan,Metro Area
127,62,1349.0,2013,San Juan,Metro Area
127,62,820.0,2013,San Juan,Metro Area
127,62,820.0,2013,San Juan,Metro Area
127,62,756.0,2013,San Juan,Metro Area
127,62,64.0,2013,San Juan,Metro Area
127,62,203.0,2013,San Juan,Metro Area
127,62,203.0,2013,San Juan,Metro Area
127,62,203.0,2013,San Juan,Metro Area
127,62,124.0,2013,San Juan,Metro Area
127,62,31.0,2013,San Juan,Metro Area
127,62,31.0,2013,San Juan,Metro Area
127,62,14.0,2013,San Juan,Metro Area
127,62,14.0,2013,San Juan,Metro Area
127,62,23.0,2013,San Juan,Metro Area
127,62,23.0,2013,San Juan,Metro Area
127,62,32.0,2013,San Juan,Metro Area
127,62,32.0,2013,San Juan,Metro Area
127,62,24.0,2013,San Juan,Metro Area
127,62,13.0,2013,San Juan,Metro Area
127,62,11.0,2013,San Juan,Metro Area
127,62,41.0,2013,San Juan,Metro Area
127,62,2.0,2013,San Juan,Metro Area
127,62,2.0,2013,San Juan,Metro Area
127,62,12.0,2013,San Juan,Metro Area
127,62,12.0,2013,San Juan,Metro Area
127,62,27.0,2013,San Juan,Metro Area
127,62,1.0,2013,San Juan,Metro Area
127,62,5.0,2013,San Juan,Metro Area
127,62,9.0,2013,San Juan,Metro Area
127,62,12.0,2013,San Juan,Metro Area
127,62,118.0,2013,San Juan,Metro Area
127,62,118.0,2013,San Juan,Metro Area
127,62,72.0,2013,San Juan,Metro Area
127,62,46.0,2013,San Juan,Metro Area
127,62,18.0,2013,San Juan,Metro Area
127,62,18.0,2013,San Juan,Metro Area
127,62,18.0,2013,San Juan,Metro Area
127,62,25.0,2013,San Juan,Metro Area
127,62,15.0,2013,San Juan,Metro Area
127,62,15.0,2013,San Juan,Metro Area
127,62,10.0,2013,San Juan,Metro Area
127,62,5.0,2013,San Juan,Metro Area
127,62,5.0,2013,San Juan,Metro Area
127,62,17.0,2013,San Juan,Metro Area
127,62,12.0,2013,San Juan,Metro Area
127,62,12.0,2013,San Juan,Metro Area
127,62,12.0,2013,San Juan,Metro Area
127,62,2.0,2013,San Juan,Metro Area
127,62,2.0,2013,San Juan,Metro Area
127,62,2.0,2013,San Juan,Metro Area
127,62,3.0,2013,San Juan,Metro Area
127,62,3.0,2013,San Juan,Metro Area
127,62,3.0,2013,San Juan,Metro Area
127,62,64.0,2013,San Juan,Metro Area
127,62,10.0,2013,San Juan,Metro Area
127,62,10.0,2013,San Juan,Metro Area
127,62,10.0,2013,San Juan,Metro Area
127,62,7.0,2013,San Juan,Metro Area
127,62,1.0,2013,San Juan,Metro Area
127,62,1.0,2013,San Juan,Metro Area
127,62,6.0,2013,San Juan,Metro Area
127,62,6.0,2013,San Juan,Metro Area
127,62,43.0,2013,San Juan,Metro Area
127,62,43.0,2013,San Juan,Metro Area
127,62,5.0,2013,San Juan,Metro Area
127,62,38.0,2013,San Juan,Metro Area
127,62,4.0,2013,San Juan,Metro Area
127,62,4.0,2013,San Juan,Metro Area
127,62,4.0,2013,San Juan,Metro Area
127,62,143.0,2013,San Juan,Metro Area
127,62,66.0,2013,San Juan,Metro Area
127,62,8.0,2013,San Juan,Metro Area
127,62,8.0,2013,San Juan,Metro Area
127,62,16.0,2013,San Juan,Metro Area
127,62,16.0,2013,San Juan,Metro Area
127,62,42.0,2013,San Juan,Metro Area
127,62,42.0,2013,San Juan,Metro Area
127,62,9.0,2013,San Juan,Metro Area
127,62,2.0,2013,San Juan,Metro Area
127,62,2.0,2013,San Juan,Metro Area
127,62,3.0,2013,San Juan,Metro Area
127,62,2.0,2013,San Juan,Metro Area
127,62,1.0,2013,San Juan,Metro Area
127,62,4.0,2013,San Juan,Metro Area
127,62,4.0,2013,San Juan,Metro Area
127,62,7.0,2013,San Juan,Metro Area
127,62,7.0,2013,San Juan,Metro Area
127,62,7.0,2013,San Juan,Metro Area
127,62,61.0,2013,San Juan,Metro Area
127,62,61.0,2013,San Juan,Metro Area
127,62,61.0,2013,San Juan,Metro Area
127,72,987.0,2013,San Juan,Metro Area
127,72,78.0,2013,San Juan,Metro Area
127,72,74.0,2013,San Juan,Metro Area
127,72,55.0,2013,San Juan,Metro Area
127,72,55.0,2013,San Juan,Metro Area
127,72,14.0,2013,San Juan,Metro Area
127,72,14.0,2013,San Juan,Metro Area
127,72,5.0,2013,San Juan,Metro Area
127,72,1.0,2013,San Juan,Metro Area
127,72,4.0,2013,San Juan,Metro Area
127,72,1.0,2013,San Juan,Metro Area
127,72,1.0,2013,San Juan,Metro Area
127,72,1.0,2013,San Juan,Metro Area
127,72,3.0,2013,San Juan,Metro Area
127,72,3.0,2013,San Juan,Metro Area
127,72,3.0,2013,San Juan,Metro Area
127,72,909.0,2013,San Juan,Metro Area
127,72,51.0,2013,San Juan,Metro Area
127,72,35.0,2013,San Juan,Metro Area
127,72,35.0,2013,San Juan,Metro Area
127,72,14.0,2013,San Juan,Metro Area
127,72,14.0,2013,San Juan,Metro Area
127,72,2.0,2013,San Juan,Metro Area
127,72,2.0,2013,San Juan,Metro Area
127,72,29.0,2013,San Juan,Metro Area
127,72,29.0,2013,San Juan,Metro Area
127,72,29.0,2013,San Juan,Metro Area
127,72,829.0,2013,San Juan,Metro Area
127,72,829.0,2013,San Juan,Metro Area
127,72,334.0,2013,San Juan,Metro Area
127,72,348.0,2013,San Juan,Metro Area
127,72,104.0,2013,San Juan,Metro Area
127,72,43.0,2013,San Juan,Metro Area
127,81,917.0,2013,San Juan,Metro Area
127,81,243.0,2013,San Juan,Metro Area
127,81,143.0,2013,San Juan,Metro Area
127,81,83.0,2013,San Juan,Metro Area
127,81,64.0,2013,San Juan,Metro Area
127,81,3.0,2013,San Juan,Metro Area
127,81,9.0,2013,San Juan,Metro Area
127,81,7.0,2013,San Juan,Metro Area
127,81,43.0,2013,San Juan,Metro Area
127,81,35.0,2013,San Juan,Metro Area
127,81,8.0,2013,San Juan,Metro Area
127,81,17.0,2013,San Juan,Metro Area
127,81,3.0,2013,San Juan,Metro Area
127,81,6.0,2013,San Juan,Metro Area
127,81,8.0,2013,San Juan,Metro Area
127,81,36.0,2013,San Juan,Metro Area
127,81,36.0,2013,San Juan,Metro Area
127,81,5.0,2013,San Juan,Metro Area
127,81,15.0,2013,San Juan,Metro Area
127,81,7.0,2013,San Juan,Metro Area
127,81,9.0,2013,San Juan,Metro Area
127,81,39.0,2013,San Juan,Metro Area
127,81,39.0,2013,San Juan,Metro Area
127,81,39.0,2013,San Juan,Metro Area
127,81,25.0,2013,San Juan,Metro Area
127,81,7.0,2013,San Juan,Metro Area
127,81,1.0,2013,San Juan,Metro Area
127,81,6.0,2013,San Juan,Metro Area
127,81,6.0,2013,San Juan,Metro Area
127,81,6.0,2013,San Juan,Metro Area
127,81,1.0,2013,San Juan,Metro Area
127,81,1.0,2013,San Juan,Metro Area
127,81,11.0,2013,San Juan,Metro Area
127,81,11.0,2013,San Juan,Metro Area
127,81,262.0,2013,San Juan,Metro Area
127,81,99.0,2013,San Juan,Metro Area
127,81,81.0,2013,San Juan,Metro Area
127,81,4.0,2013,San Juan,Metro Area
127,81,71.0,2013,San Juan,Metro Area
127,81,6.0,2013,San Juan,Metro Area
127,81,18.0,2013,San Juan,Metro Area
127,81,11.0,2013,San Juan,Metro Area
127,81,7.0,2013,San Juan,Metro Area
127,81,19.0,2013,San Juan,Metro Area
127,81,11.0,2013,San Juan,Metro Area
127,81,11.0,2013,San Juan,Metro Area
127,81,8.0,2013,San Juan,Metro Area
127,81,8.0,2013,San Juan,Metro Area
127,81,55.0,2013,San Juan,Metro Area
127,81,8.0,2013,San Juan,Metro Area
127,81,8.0,2013,San Juan,Metro Area
127,81,46.0,2013,San Juan,Metro Area
127,81,46.0,2013,San Juan,Metro Area
127,81,1.0,2013,San Juan,Metro Area
127,81,1.0,2013,San Juan,Metro Area
127,81,89.0,2013,San Juan,Metro Area
127,81,4.0,2013,San Juan,Metro Area
127,81,2.0,2013,San Juan,Metro Area
127,81,2.0,2013,San Juan,Metro Area
127,81,71.0,2013,San Juan,Metro Area
127,81,71.0,2013,San Juan,Metro Area
127,81,14.0,2013,San Juan,Metro Area
127,81,14.0,2013,San Juan,Metro Area
127,81,412.0,2013,San Juan,Metro Area
127,81,120.0,2013,San Juan,Metro Area
127,81,120.0,2013,San Juan,Metro Area
127,81,120.0,2013,San Juan,Metro Area
127,81,21.0,2013,San Juan,Metro Area
127,81,21.0,2013,San Juan,Metro Area
127,81,9.0,2013,San Juan,Metro Area
127,81,7.0,2013,San Juan,Metro Area
127,81,5.0,2013,San Juan,Metro Area
127,81,20.0,2013,San Juan,Metro Area
127,81,20.0,2013,San Juan,Metro Area
127,81,8.0,2013,San Juan,Metro Area
127,81,6.0,2013,San Juan,Metro Area
127,81,6.0,2013,San Juan,Metro Area
127,81,19.0,2013,San Juan,Metro Area
127,81,19.0,2013,San Juan,Metro Area
127,81,19.0,2013,San Juan,Metro Area
127,81,232.0,2013,San Juan,Metro Area
127,81,19.0,2013,San Juan,Metro Area
127,81,19.0,2013,San Juan,Metro Area
127,81,34.0,2013,San Juan,Metro Area
127,81,34.0,2013,San Juan,Metro Area
127,81,54.0,2013,San Juan,Metro Area
127,81,54.0,2013,San Juan,Metro Area
127,81,5.0,2013,San Juan,Metro Area
127,81,5.0,2013,San Juan,Metro Area
127,81,120.0,2013,San Juan,Metro Area
127,81,120.0,2013,San Juan,Metro Area
129,23,19.0,2013,San Lorenzo,Eastern
129,23,8.0,2013,San Lorenzo,Eastern
129,23,6.0,2013,San Lorenzo,Eastern
129,23,6.0,2013,San Lorenzo,Eastern
129,23,2.0,2013,San Lorenzo,Eastern
129,23,4.0,2013,San Lorenzo,Eastern
129,23,2.0,2013,San Lorenzo,Eastern
129,23,2.0,2013,San Lorenzo,Eastern
129,23,2.0,2013,San Lorenzo,Eastern
129,23,6.0,2013,San Lorenzo,Eastern
129,23,1.0,2013,San Lorenzo,Eastern
129,23,1.0,2013,San Lorenzo,Eastern
129,23,1.0,2013,San Lorenzo,Eastern
129,23,1.0,2013,San Lorenzo,Eastern
129,23,1.0,2013,San Lorenzo,Eastern
129,23,1.0,2013,San Lorenzo,Eastern
129,23,4.0,2013,San Lorenzo,Eastern
129,23,4.0,2013,San Lorenzo,Eastern
129,23,4.0,2013,San Lorenzo,Eastern
129,23,5.0,2013,San Lorenzo,Eastern
129,23,1.0,2013,San Lorenzo,Eastern
129,23,1.0,2013,San Lorenzo,Eastern
129,23,1.0,2013,San Lorenzo,Eastern
129,23,3.0,2013,San Lorenzo,Eastern
129,23,2.0,2013,San Lorenzo,Eastern
129,23,2.0,2013,San Lorenzo,Eastern
129,23,1.0,2013,San Lorenzo,Eastern
129,23,1.0,2013,San Lorenzo,Eastern
129,23,1.0,2013,San Lorenzo,Eastern
129,23,1.0,2013,San Lorenzo,Eastern
129,23,1.0,2013,San Lorenzo,Eastern
129,31,22.0,2013,San Lorenzo,Eastern
129,31,2.0,2013,San Lorenzo,Eastern
129,31,2.0,2013,San Lorenzo,Eastern
129,31,1.0,2013,San Lorenzo,Eastern
129,31,1.0,2013,San Lorenzo,Eastern
129,31,1.0,2013,San Lorenzo,Eastern
129,31,1.0,2013,San Lorenzo,Eastern
129,31,1.0,2013,San Lorenzo,Eastern
129,31,1.0,2013,San Lorenzo,Eastern
129,31,1.0,2013,San Lorenzo,Eastern
129,31,1.0,2013,San Lorenzo,Eastern
129,31,1.0,2013,San Lorenzo,Eastern
129,31,1.0,2013,San Lorenzo,Eastern
129,31,1.0,2013,San Lorenzo,Eastern
129,31,1.0,2013,San Lorenzo,Eastern
129,31,1.0,2013,San Lorenzo,Eastern
129,31,1.0,2013,San Lorenzo,Eastern
129,31,1.0,2013,San Lorenzo,Eastern
129,31,1.0,2013,San Lorenzo,Eastern
129,32,1.0,2013,San Lorenzo,Eastern
129,32,1.0,2013,San Lorenzo,Eastern
129,32,1.0,2013,San Lorenzo,Eastern
129,32,1.0,2013,San Lorenzo,Eastern
129,32,2.0,2013,San Lorenzo,Eastern
129,32,1.0,2013,San Lorenzo,Eastern
129,32,1.0,2013,San Lorenzo,Eastern
129,32,1.0,2013,San Lorenzo,Eastern
129,32,1.0,2013,San Lorenzo,Eastern
129,32,1.0,2013,San Lorenzo,Eastern
129,32,1.0,2013,San Lorenzo,Eastern
129,33,1.0,2013,San Lorenzo,Eastern
129,33,1.0,2013,San Lorenzo,Eastern
129,33,1.0,2013,San Lorenzo,Eastern
129,33,1.0,2013,San Lorenzo,Eastern
129,33,6.0,2013,San Lorenzo,Eastern
129,33,3.0,2013,San Lorenzo,Eastern
129,33,3.0,2013,San Lorenzo,Eastern
129,33,1.0,2013,San Lorenzo,Eastern
129,33,2.0,2013,San Lorenzo,Eastern
129,33,3.0,2013,San Lorenzo,Eastern
129,33,3.0,2013,San Lorenzo,Eastern
129,33,1.0,2013,San Lorenzo,Eastern
129,33,2.0,2013,San Lorenzo,Eastern
129,33,1.0,2013,San Lorenzo,Eastern
129,33,1.0,2013,San Lorenzo,Eastern
129,33,1.0,2013,San Lorenzo,Eastern
129,33,1.0,2013,San Lorenzo,Eastern
129,33,1.0,2013,San Lorenzo,Eastern
129,33,1.0,2013,San Lorenzo,Eastern
129,33,1.0,2013,San Lorenzo,Eastern
129,33,1.0,2013,San Lorenzo,Eastern
129,33,4.0,2013,San Lorenzo,Eastern
129,33,2.0,2013,San Lorenzo,Eastern
129,33,2.0,2013,San Lorenzo,Eastern
129,33,2.0,2013,San Lorenzo,Eastern
129,33,2.0,2013,San Lorenzo,Eastern
129,33,2.0,2013,San Lorenzo,Eastern
129,33,2.0,2013,San Lorenzo,Eastern
129,33,1.0,2013,San Lorenzo,Eastern
129,33,1.0,2013,San Lorenzo,Eastern
129,33,1.0,2013,San Lorenzo,Eastern
129,33,1.0,2013,San Lorenzo,Eastern
129,42,8.0,2013,San Lorenzo,Eastern
129,42,5.0,2013,San Lorenzo,Eastern
129,42,1.0,2013,San Lorenzo,Eastern
129,42,1.0,2013,San Lorenzo,Eastern
129,42,1.0,2013,San Lorenzo,Eastern
129,42,1.0,2013,San Lorenzo,Eastern
129,42,1.0,2013,San Lorenzo,Eastern
129,42,1.0,2013,San Lorenzo,Eastern
129,42,1.0,2013,San Lorenzo,Eastern
129,42,1.0,2013,San Lorenzo,Eastern
