fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
72,63,2382//,J,40,H,278,G,1418,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,23821/,J,36,G,251,G,1307,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,238210,J,36,G,251,G,1307,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,31----,H,1209,H,20410,H,71283,30,11,4,8,3,N,N,N,N,N,N,N,N,N,6,63
72,63,311///,J,27,G,58,H,281,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,3118//,J,27,G,58,H,281,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,31181/,J,25,G,52,G,217,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,311811,J,25,G,52,G,217,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,323///,H,79,G,603,G,2455,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,3231//,H,79,G,603,G,2455,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,32311/,G,59,G,527,G,2098,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,323111,G,59,G,527,G,2098,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,325///,H,818,H,18120,H,61535,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,327///,J,38,J,237,G,1027,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,3273//,J,38,J,237,G,1027,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,32732/,J,38,J,237,G,1027,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,327320,J,38,J,237,G,1027,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,332///,J,185,J,1016,J,4348,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,3323//,J,171,J,932,H,4015,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,33232/,J,171,J,932,H,4015,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,337///,J,16,H,63,H,286,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,3371//,J,16,H,63,H,286,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,33711/,G,6,J,19,H,88,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,337110,G,6,J,19,H,88,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,42----,G,52,G,213,G,1098,14,11,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,423///,G,36,H,139,G,690,9,7,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,4231//,J,6,J,35,J,155,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,424///,J,16,J,74,J,407,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,44----,G,645,G,2587,G,10520,54,23,11,14,4,N,N,N,N,N,N,N,N,N,6,63
72,63,441///,J,32,J,153,J,565,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,4413//,J,32,J,153,J,565,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,44131/,H,28,J,124,J,437,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,441310,H,28,J,124,J,437,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,44132/,J,4,J,29,H,128,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,441320,J,4,J,29,H,128,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,444///,H,48,G,186,G,614,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,4441//,H,44,G,168,G,533,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,44413/,H,44,G,168,G,533,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,444130,H,44,G,168,G,533,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,445///,G,286,G,844,G,3583,9,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,4451//,G,277,G,830,G,3504,8,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,44511/,G,277,G,830,G,3504,8,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,445110,G,277,G,830,G,3504,8,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,446///,G,148,H,1014,H,4100,10,N,N,3,3,N,N,N,N,N,N,N,N,N,6,63
72,63,4461//,G,148,H,1014,H,4100,10,N,N,3,3,N,N,N,N,N,N,N,N,N,6,63
72,63,44611/,G,95,H,646,G,2531,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,446110,G,95,H,646,G,2531,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,44619/,H,52,H,364,H,1551,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,447///,H,108,H,304,G,1214,11,N,4,6,N,N,N,N,N,N,N,N,N,N,6,63
72,63,4471//,H,108,H,304,G,1214,11,N,4,6,N,N,N,N,N,N,N,N,N,N,6,63
72,63,44711/,H,108,H,304,G,1214,11,N,4,6,N,N,N,N,N,N,N,N,N,N,6,63
72,63,447110,H,108,H,304,G,1214,11,N,4,6,N,N,N,N,N,N,N,N,N,N,6,63
72,63,453///,J,5,J,23,G,97,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,4532//,J,4,H,22,G,93,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,45321/,J,3,J,14,H,51,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,453210,J,3,J,14,H,51,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,48----,H,91,H,403,H,1699,10,5,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,484///,G,26,H,150,H,612,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,4841//,J,16,J,98,J,420,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,485///,J,10,J,61,J,230,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,4854//,J,10,J,61,J,230,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,48541/,J,10,J,61,J,230,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,485410,J,10,J,61,J,230,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,51----,J,4,J,33,H,218,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,52----,H,44,H,300,H,1372,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,524///,J,5,J,33,H,189,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,5242//,J,5,J,33,H,189,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,53----,G,35,G,154,G,701,10,7,3,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,531///,H,24,G,112,G,567,7,4,3,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,5311//,J,9,G,64,G,357,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,53111/,J,8,G,60,G,339,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,531110,J,8,G,60,G,339,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,532///,J,11,J,42,J,134,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,54----,H,189,G,1158,G,4836,28,20,4,N,3,N,N,N,N,N,N,N,N,N,6,63
72,63,541///,H,189,G,1158,G,4836,28,20,4,N,3,N,N,N,N,N,N,N,N,N,6,63
72,63,5411//,G,5,G,18,G,79,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,54111/,G,5,G,18,G,79,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,541110,G,5,G,18,G,79,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,5412//,H,60,J,478,J,2062,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,54121/,H,60,J,478,J,2062,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,541219,H,60,J,478,J,2059,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,5413//,G,63,G,203,G,657,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,54133/,J,16,J,53,H,216,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,541330,J,16,J,53,H,216,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,5415//,J,13,H,137,H,589,6,6,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,54151/,J,13,H,137,H,589,6,6,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,541512,J,9,G,80,G,356,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,5416//,J,6,H,74,G,358,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,54161/,J,6,H,74,G,358,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,541611,J,3,G,52,G,273,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,5419//,J,40,J,214,J,975,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,56----,G,2054,H,9890,H,38339,19,9,3,N,3,N,N,N,N,N,N,N,N,N,6,63
72,63,561///,G,1884,H,8972,H,34370,12,7,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,5617//,J,861,J,2885,J,11251,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,56171/,G,5,J,26,J,127,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,561710,G,5,J,26,J,127,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,56173/,J,44,J,79,H,354,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,561730,J,44,J,79,H,354,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,562///,J,170,J,918,J,3969,7,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,5621//,H,49,H,327,H,1332,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,56211/,H,49,H,327,H,1332,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,562111,H,49,H,327,H,1332,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,61----,H,1684,H,9683,H,40592,8,N,N,N,4,N,N,N,N,N,N,N,N,N,6,63
72,63,611///,H,1684,H,9683,H,40592,8,N,N,N,4,N,N,N,N,N,N,N,N,N,6,63
72,63,6111//,G,152,G,681,G,2473,5,N,N,N,4,N,N,N,N,N,N,N,N,N,6,63
72,63,61111/,G,152,G,681,G,2473,5,N,N,N,4,N,N,N,N,N,N,N,N,N,6,63
72,63,611110,G,152,G,681,G,2473,5,N,N,N,4,N,N,N,N,N,N,N,N,N,6,63
72,63,62----,H,540,H,3557,H,17485,56,36,10,6,N,N,N,N,N,N,N,N,N,N,6,63
72,63,621///,H,341,H,2732,H,13795,43,31,10,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,6211//,G,67,G,418,G,1729,23,18,5,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,62111/,G,67,G,418,G,1729,23,18,5,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,621111,G,67,G,418,G,1729,23,18,5,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,6212//,G,17,G,53,G,228,8,8,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,62121/,G,17,G,53,G,228,8,8,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,621210,G,17,G,53,G,228,8,8,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,6213//,J,19,H,98,H,436,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,6214//,H,214,J,1982,J,10647,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,62149/,H,214,J,1982,J,10647,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,6215//,J,24,J,181,J,755,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,62151/,J,24,J,181,J,755,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,623///,G,62,G,207,H,930,6,N,N,4,N,N,N,N,N,N,N,N,N,N,6,63
72,63,6232//,G,48,G,166,G,715,3,N,N,3,N,N,N,N,N,N,N,N,N,N,6,63
72,63,62322/,G,48,G,166,G,715,3,N,N,3,N,N,N,N,N,N,N,N,N,N,6,63
72,63,623220,G,48,G,166,G,715,3,N,N,3,N,N,N,N,N,N,N,N,N,N,6,63
72,63,624///,J,137,J,618,J,2760,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,6241//,J,124,J,568,J,2527,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,62419/,J,27,J,209,J,995,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,624190,J,27,J,209,J,995,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,71----,J,33,J,89,J,378,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,72----,G,367,G,1136,G,4639,32,15,6,N,9,N,N,N,N,N,N,N,N,N,6,63
72,63,722///,G,367,G,1136,G,4639,32,15,6,N,9,N,N,N,N,N,N,N,N,N,6,63
72,63,7223//,J,48,J,223,H,924,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,72233/,J,9,J,27,H,108,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,722330,J,9,J,27,H,108,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,7225//,G,319,G,913,G,3715,28,13,5,N,8,N,N,N,N,N,N,N,N,N,6,63
72,63,72251/,G,319,G,913,G,3715,28,13,5,N,8,N,N,N,N,N,N,N,N,N,6,63
72,63,722511,H,90,G,253,G,1030,6,3,N,N,3,N,N,N,N,N,N,N,N,N,6,63
72,63,722513,G,201,G,582,G,2369,15,6,N,N,5,N,N,N,N,N,N,N,N,N,6,63
72,63,722514,G,23,G,63,G,232,5,N,3,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,81----,H,97,G,428,G,1677,30,22,7,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,811///,J,34,H,203,H,711,8,3,5,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,8111//,J,8,J,38,J,136,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,8113//,G,15,J,109,J,397,3,N,3,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,81131/,G,15,J,109,J,397,3,N,3,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,811310,G,15,J,109,J,397,3,N,3,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,812///,J,11,J,35,J,149,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,813///,H,52,G,190,G,817,17,14,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,8131//,H,43,G,135,G,552,12,9,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,81311/,H,43,G,135,G,552,12,9,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,813110,H,43,G,135,G,552,12,9,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,8139//,J,9,G,55,G,265,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,81399/,J,8,H,42,G,201,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,63,813990,J,8,H,42,G,201,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,63
72,65,------,G,7898,G,44094,G,171983,489,244,107,71,38,16,8,3,N,N,N,N,N,N,6,65
72,65,23----,G,181,G,813,G,3251,19,8,6,4,N,N,N,N,N,N,N,N,N,N,6,65
72,65,236///,J,51,J,183,J,715,10,4,5,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,2361//,J,22,J,64,J,274,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,23611/,J,22,J,64,J,274,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,2362//,H,29,J,119,H,441,6,N,4,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,23622/,H,28,J,114,H,424,5,N,4,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,236220,H,28,J,114,H,424,5,N,4,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,238///,H,130,H,630,H,2536,9,4,N,3,N,N,N,N,N,N,N,N,N,N,6,65
72,65,2382//,H,55,H,290,H,1158,5,N,N,3,N,N,N,N,N,N,N,N,N,N,6,65
72,65,23822/,H,33,G,163,G,696,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,238220,H,33,G,163,G,696,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,31----,G,1621,H,14457,H,48184,21,4,3,7,3,N,N,N,N,N,N,N,N,N,6,65
72,65,311///,J,143,J,955,J,3916,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,3118//,J,54,J,146,J,617,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,31181/,J,54,J,146,J,617,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,327///,H,44,J,177,J,749,4,N,N,4,N,N,N,N,N,N,N,N,N,N,6,65
72,65,3273//,H,44,J,177,J,749,4,N,N,4,N,N,N,N,N,N,N,N,N,N,6,65
72,65,42----,H,55,G,242,G,948,15,10,4,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,423///,H,23,H,121,G,454,9,8,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,4231//,G,8,H,46,H,195,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,42312/,G,8,H,46,H,195,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,423120,G,8,H,46,H,195,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,4238//,G,6,J,28,J,115,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,424///,H,32,G,121,G,494,6,N,3,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,4244//,J,19,G,78,G,331,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,44----,G,3353,G,15530,G,64037,156,59,44,25,15,6,4,N,N,N,N,N,N,N,6,65
72,65,441///,H,428,G,2613,H,10946,24,14,N,N,N,3,N,N,N,N,N,N,N,N,6,65
72,65,4411//,G,194,G,1860,G,8150,10,6,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,44111/,G,187,G,1828,G,8043,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,441110,G,187,G,1828,G,8043,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,44112/,J,7,G,32,G,107,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,441120,J,7,G,32,G,107,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,4413//,J,222,H,708,H,2626,13,8,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,44131/,H,96,H,535,H,2016,9,5,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,441310,H,96,H,535,H,2016,9,5,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,44132/,J,126,J,173,J,610,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,441320,J,126,J,173,J,610,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,442///,J,35,J,222,H,1238,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,443///,J,38,J,80,J,352,5,N,4,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,4431//,J,38,J,80,J,352,5,N,4,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,44314/,J,38,J,80,J,352,5,N,4,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,443142,J,38,J,80,J,352,5,N,4,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,444///,G,325,G,1407,G,5986,16,6,7,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,4441//,G,295,G,1289,G,5469,11,4,4,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,44413/,J,77,J,297,J,1452,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,444130,J,77,J,297,J,1452,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,4442//,H,30,H,118,H,517,5,N,3,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,44422/,H,28,H,112,H,498,4,N,3,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,444220,H,28,H,112,H,498,4,N,3,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,445///,H,499,H,1597,H,7457,15,6,5,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,4451//,H,485,H,1576,H,7361,13,6,3,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,44511/,H,481,H,1562,H,7305,11,4,3,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,445110,H,481,H,1562,H,7305,11,4,3,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,446///,G,270,H,1414,G,5479,19,4,5,6,3,N,N,N,N,N,N,N,N,N,6,65
72,65,4461//,G,270,H,1414,G,5479,19,4,5,6,3,N,N,N,N,N,N,N,N,N,6,65
72,65,44611/,G,230,H,1271,H,4802,10,N,N,5,3,N,N,N,N,N,N,N,N,N,6,65
72,65,446110,G,230,H,1271,H,4802,10,N,N,5,3,N,N,N,N,N,N,N,N,N,6,65
72,65,44613/,H,31,G,119,G,517,7,3,4,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,446130,H,31,G,119,G,517,7,3,4,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,447///,G,66,G,165,G,729,15,9,4,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,4471//,G,66,G,165,G,729,15,9,4,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,44711/,G,51,G,124,G,562,13,9,3,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,447110,G,51,G,124,G,562,13,9,3,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,448///,H,560,H,1778,H,8396,44,12,14,12,5,N,N,N,N,N,N,N,N,N,6,65
72,65,4481//,J,397,H,1360,H,6541,27,11,5,6,4,N,N,N,N,N,N,N,N,N,6,65
72,65,44811/,H,109,H,300,H,1310,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,448110,H,109,H,300,H,1310,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,44812/,J,67,J,213,H,848,12,8,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,448120,J,67,J,213,H,848,12,8,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,44814/,H,192,H,738,H,3942,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,448140,H,192,H,738,H,3942,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,44815/,J,18,J,52,J,195,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,448150,J,18,J,52,J,195,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,4482//,G,149,G,362,G,1677,15,N,9,5,N,N,N,N,N,N,N,N,N,N,6,65
72,65,44821/,G,149,G,362,G,1677,15,N,9,5,N,N,N,N,N,N,N,N,N,N,6,65
72,65,448210,G,149,G,362,G,1677,15,N,9,5,N,N,N,N,N,N,N,N,N,N,6,65
72,65,452///,H,1078,H,6051,H,22640,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,4523//,J,866,J,5124,J,18809,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,45231/,J,866,J,5124,J,18809,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,453///,J,37,H,144,H,610,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,4539//,J,29,H,135,H,542,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,48----,G,20,J,84,H,298,8,7,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,484///,G,14,H,64,H,224,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,4841//,G,13,H,58,H,218,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,48411/,G,13,H,58,H,218,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,484110,G,13,H,58,H,218,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,51----,H,122,H,1839,H,6395,13,7,3,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,517///,H,119,H,1828,H,6346,11,5,3,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,5173//,H,112,H,1795,H,6198,10,5,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,51731/,H,112,H,1795,H,6198,10,5,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,517311,J,71,J,1276,J,4100,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,517312,J,41,J,519,J,2098,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,52----,G,242,G,2106,G,8466,18,6,3,4,4,N,N,N,N,N,N,N,N,N,6,65
72,65,522///,G,114,G,907,H,3601,8,N,N,N,3,N,N,N,N,N,N,N,N,N,6,65
72,65,5221//,H,109,H,881,H,3530,6,N,N,N,3,N,N,N,N,N,N,N,N,N,6,65
72,65,52211/,H,47,H,416,H,1649,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,522110,H,47,H,416,H,1649,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,52213/,G,62,G,465,G,1881,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,522130,G,62,G,465,G,1881,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,524///,H,124,G,1185,H,4810,9,4,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,5241//,G,95,G,949,G,3771,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,5242//,J,29,J,236,J,1039,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,52421/,J,29,J,236,J,1039,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,524210,J,29,J,236,J,1039,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,53----,J,20,H,90,H,385,9,8,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,531///,J,14,G,58,H,274,7,6,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,5311//,J,9,J,35,J,176,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,53111/,G,7,J,23,H,130,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,531110,G,7,J,23,H,130,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,54----,J,97,J,573,H,2657,19,14,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,541///,J,97,J,573,H,2657,19,14,N,N,N,N,N,N,N,N,N,N,N,N,6,65
72,65,5411//,J,14,J,46,G,190,8,8,N,N,N,N,N,N,N,N,N,N,N,N,6,65
