"fipstate","fipscty","naics","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","n1_4","n5_9","n10_19","n20_49","n50_99","n100_249","n250_499","n500_999","n1000","n1000_1","n1000_2","n1000_3","n1000_4","censtate","cencty"
72,61,"42381/","A","D",0,"D",0,"D",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"423810","A","D",0,"D",0,"D",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"42383/","","H",46,"H",634,"H",2515,4,1,0,3,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"423830","","H",46,"H",634,"H",2515,4,1,0,3,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"4239//","","H",223,"H",1958,"H",8114,15,5,4,4,0,2,0,0,0,0,0,0,0,0,6,61
72,61,"42391/","A","D",0,"D",0,"D",0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"423910","A","D",0,"D",0,"D",0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"42392/","B","D",0,"D",0,"D",0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"423920","B","D",0,"D",0,"D",0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"42394/","B","D",0,"D",0,"D",0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,6,61
72,61,"423940","B","D",0,"D",0,"D",0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,6,61
72,61,"42399/","C","D",0,"D",0,"D",0,8,4,1,2,0,1,0,0,0,0,0,0,0,0,6,61
72,61,"423990","C","D",0,"D",0,"D",0,8,4,1,2,0,1,0,0,0,0,0,0,0,0,6,61
72,61,"424///","","H",3293,"H",40749,"H",149733,91,36,8,14,10,16,5,2,0,0,0,0,0,0,6,61
72,61,"4241//","","G",356,"S",0,"H",13887,8,3,1,1,0,1,2,0,0,0,0,0,0,0,6,61
72,61,"42411/","B","D",0,"D",0,"D",0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,6,61
72,61,"424110","B","D",0,"D",0,"D",0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,6,61
72,61,"42412/","C","D",0,"D",0,"D",0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,6,61
72,61,"424120","C","D",0,"D",0,"D",0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,6,61
72,61,"42413/","C","D",0,"D",0,"D",0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,6,61
72,61,"424130","C","D",0,"D",0,"D",0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,6,61
72,61,"4242//","G","S",0,"H",15744,"H",54810,15,2,0,3,2,6,1,1,0,0,0,0,0,0,6,61
72,61,"42421/","G","S",0,"H",15744,"H",54810,15,2,0,3,2,6,1,1,0,0,0,0,0,0,6,61
72,61,"424210","G","S",0,"H",15744,"H",54810,15,2,0,3,2,6,1,1,0,0,0,0,0,0,6,61
72,61,"4243//","","G",33,"G",197,"H",852,3,1,1,0,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"42433/","B","D",0,"D",0,"D",0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"424330","B","D",0,"D",0,"D",0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"42434/","A","D",0,"D",0,"D",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"424340","A","D",0,"D",0,"D",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"4244//","","H",1281,"H",14418,"H",57068,32,14,1,5,3,7,1,1,0,0,0,0,0,0,6,61
72,61,"42441/","","H",430,"H",3770,"H",18932,12,9,1,0,0,1,0,1,0,0,0,0,0,0,6,61
72,61,"424410","","H",430,"H",3770,"H",18932,12,9,1,0,0,1,0,1,0,0,0,0,0,0,6,61
72,61,"42442/","C","D",0,"D",0,"D",0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,6,61
72,61,"424420","C","D",0,"D",0,"D",0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,6,61
72,61,"42443/","B","D",0,"D",0,"D",0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"424430","B","D",0,"D",0,"D",0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"42445/","","H",197,"H",3422,"H",14370,4,0,0,1,1,2,0,0,0,0,0,0,0,0,6,61
72,61,"424450","","H",197,"H",3422,"H",14370,4,0,0,1,1,2,0,0,0,0,0,0,0,0,6,61
72,61,"42446/","B","D",0,"D",0,"D",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,61
72,61,"424460","B","D",0,"D",0,"D",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,61
72,61,"42447/","E","D",0,"D",0,"D",0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,6,61
72,61,"424470","E","D",0,"D",0,"D",0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,6,61
72,61,"42448/","","G",2,"S",0,"G",102,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"424480","","G",2,"S",0,"G",102,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"42449/","","G",139,"G",3696,"G",9008,6,2,0,1,2,1,0,0,0,0,0,0,0,0,6,61
72,61,"424490","","G",139,"G",3696,"G",9008,6,2,0,1,2,1,0,0,0,0,0,0,0,0,6,61
72,61,"4246//","B","S",0,"H",581,"H",1901,11,9,1,0,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"42461/","A","D",0,"D",0,"D",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,61
