fipstate,fipscty,naics,empflag,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
72,135,448///,C,S,0,S,0,H,1301,19,6,9,3,1,0,0,0,0,0,0,0,0,0,6,135
72,135,4481//,C,D,0,D,0,D,0,15,5,6,3,1,0,0,0,0,0,0,0,0,0,6,135
72,135,44811/,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,448110,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,44812/,B,D,0,D,0,D,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,6,135
72,135,448120,B,D,0,D,0,D,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,6,135
72,135,44813/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,448130,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,44814/,B,S,0,S,0,H,401,6,3,2,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,448140,B,S,0,S,0,H,401,6,3,2,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,44815/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,448150,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,44819/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,448190,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,4482//,A,S,0,S,0,H,206,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,44821/,A,S,0,S,0,H,206,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,448210,A,S,0,S,0,H,206,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,4483//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,44831/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,448310,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,451///,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,4511//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,45114/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,451140,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,452///,,G,20,G,63,G,271,3,1,1,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,4529//,,G,20,G,63,G,271,3,1,1,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,45299/,,G,20,G,63,G,271,3,1,1,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,452990,,G,20,G,63,G,271,3,1,1,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,453///,A,S,0,S,0,H,95,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,4539//,A,S,0,S,0,H,95,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,45391/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,453910,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,45399/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,453998,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,454///,B,D,0,D,0,D,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,6,135
72,135,4543//,B,D,0,D,0,D,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,6,135
72,135,45431/,B,D,0,D,0,D,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,6,135
72,135,454312,B,D,0,D,0,D,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,6,135
72,135,48----,,G,110,G,445,G,1991,13,9,1,0,3,0,0,0,0,0,0,0,0,0,6,135
72,135,484///,,G,62,H,322,H,1481,6,4,0,0,2,0,0,0,0,0,0,0,0,0,6,135
72,135,4841//,,G,62,H,322,H,1481,6,4,0,0,2,0,0,0,0,0,0,0,0,0,6,135
72,135,48411/,,G,62,H,322,H,1481,6,4,0,0,2,0,0,0,0,0,0,0,0,0,6,135
72,135,484110,,G,62,H,322,H,1481,6,4,0,0,2,0,0,0,0,0,0,0,0,0,6,135
72,135,485///,,H,43,H,100,H,431,5,3,1,0,1,0,0,0,0,0,0,0,0,0,6,135
72,135,4854//,,H,43,H,100,H,431,5,3,1,0,1,0,0,0,0,0,0,0,0,0,6,135
72,135,48541/,,H,43,H,100,H,431,5,3,1,0,1,0,0,0,0,0,0,0,0,0,6,135
72,135,485410,,H,43,H,100,H,431,5,3,1,0,1,0,0,0,0,0,0,0,0,0,6,135
72,135,488///,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,4884//,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,48841/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,488410,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,51----,A,S,0,G,44,H,273,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,515///,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5151//,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,51512/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,515120,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,517///,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5179//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,51791/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,517919,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,518///,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5182//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,51821/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,518210,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,52----,B,S,0,H,248,H,1217,7,4,1,2,0,0,0,0,0,0,0,0,0,0,6,135
72,135,522///,B,D,0,D,0,D,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5221//,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,52211/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,522110,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5222//,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,52221/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,522210,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,52229/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,522298,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5223//,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,52239/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,522390,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,524///,A,D,0,D,0,D,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5241//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,52412/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
