fipstate,fipscty,naics,empflag,emp,qp1,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
72,029,811///,,27,60,281,10,8,2,0,0,0,0,0,0,0
72,029,812///,,29,133,557,7,4,2,1,0,0,0,0,0,0
72,029,813///,,58,125,508,11,9,0,1,1,0,0,0,0,0
72,029,99----,,57,192,542,11,8,1,1,1,0,0,0,0,0
72,031,------,,39718,187064,781205,2311,1158,412,327,255,83,57,13,6,0
72,031,11----,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,031,115///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,031,21----,B,0,0,0,1,0,0,0,0,1,0,0,0,0
72,031,212///,B,0,0,0,1,0,0,0,0,1,0,0,0,0
72,031,23----,,2169,8031,33272,113,56,15,17,13,6,5,1,0,0
72,031,236///,F,0,0,0,45,23,5,5,7,2,3,0,0,0
72,031,237///,F,0,0,0,12,5,2,1,2,0,1,1,0,0
72,031,238///,,733,3008,13232,56,28,8,11,4,4,1,0,0,0
72,031,31----,,4747,40070,174227,126,41,21,19,31,5,6,1,2,0
72,031,311///,,516,1678,7006,13,5,1,3,2,0,2,0,0,0
72,031,312///,B,0,0,0,2,0,0,2,0,0,0,0,0,0
72,031,314///,B,0,0,0,5,3,1,0,0,1,0,0,0,0
72,031,315///,,14,54,214,3,2,1,0,0,0,0,0,0,0
72,031,316///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,031,321///,C,0,0,0,5,1,0,1,3,0,0,0,0,0
72,031,322///,B,0,0,0,1,0,0,0,0,1,0,0,0,0
72,031,323///,,174,999,4216,15,6,3,3,2,1,0,0,0,0
72,031,324///,B,0,0,0,2,0,1,1,0,0,0,0,0,0
72,031,325///,,2461,29971,130688,13,1,2,0,4,0,3,1,2,0
72,031,326///,,50,172,888,3,0,1,1,1,0,0,0,0,0
72,031,327///,C,0,0,0,4,0,0,2,1,1,0,0,0,0
72,031,331///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,031,332///,,376,1699,7294,28,14,4,2,7,1,0,0,0,0
72,031,333///,,67,412,1822,4,1,1,1,1,0,0,0,0,0
72,031,334///,E,0,0,0,3,0,0,1,1,0,1,0,0,0
72,031,335///,,75,313,1367,3,0,0,0,3,0,0,0,0,0
72,031,336///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,031,337///,,171,719,3546,12,6,1,2,3,0,0,0,0,0
72,031,339///,,65,294,1354,7,2,4,0,1,0,0,0,0,0
72,031,42----,,2819,24195,95272,174,70,35,38,20,4,6,1,0,0
72,031,423///,,1771,13046,55734,110,39,26,22,16,3,4,0,0,0
72,031,424///,,1046,11144,39351,59,26,9,16,4,1,2,1,0,0
72,031,425///,,2,5,187,5,5,0,0,0,0,0,0,0,0
72,031,44----,,8982,31188,128566,547,230,128,94,58,19,14,4,0,0
72,031,441///,,725,3475,14309,68,34,20,5,6,2,1,0,0,0
72,031,442///,,378,1343,5352,19,8,1,4,3,3,0,0,0,0
72,031,443///,,136,650,2842,20,13,2,3,2,0,0,0,0,0
72,031,444///,,851,3484,14378,50,25,10,6,6,1,2,0,0,0
72,031,445///,,1703,4753,19430,62,29,6,7,5,9,6,0,0,0
72,031,446///,,794,3069,12727,69,28,16,13,11,0,1,0,0,0
72,031,447///,,226,579,2379,50,31,11,8,0,0,0,0,0,0
72,031,448///,,1324,3565,15106,115,24,44,33,11,3,0,0,0,0
72,031,451///,,301,718,3144,24,9,7,4,3,0,1,0,0,0
72,031,452///,,2158,8302,33668,18,1,1,2,6,1,3,4,0,0
72,031,453///,,376,1216,5093,47,23,10,9,5,0,0,0,0,0
72,031,454///,,10,34,138,5,5,0,0,0,0,0,0,0,0
72,031,48----,,2112,11410,48839,122,55,20,21,16,7,3,0,0,0
72,031,481///,,176,1150,5001,16,5,3,6,2,0,0,0,0,0
72,031,483///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,031,484///,,492,2377,10547,39,20,8,3,5,3,0,0,0,0
72,031,485///,,39,227,716,5,4,0,0,1,0,0,0,0,0
72,031,487///,B,0,0,0,2,0,1,0,0,1,0,0,0,0
72,031,488///,,926,4203,18240,40,15,5,10,6,2,2,0,0,0
72,031,492///,E,0,0,0,12,7,0,2,1,1,1,0,0,0
72,031,493///,,51,319,1745,7,3,3,0,1,0,0,0,0,0
72,031,51----,,160,668,3170,23,15,3,3,2,0,0,0,0,0
72,031,511///,B,0,0,0,3,1,1,1,0,0,0,0,0,0
72,031,512///,,72,199,861,5,3,0,0,2,0,0,0,0,0
72,031,515///,B,0,0,0,4,2,1,1,0,0,0,0,0,0
72,031,517///,B,0,0,0,10,8,1,1,0,0,0,0,0,0
72,031,518///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,031,52----,,699,4181,18671,72,25,26,17,3,0,1,0,0,0
72,031,522///,,416,2730,11021,48,11,21,13,3,0,0,0,0,0
72,031,523///,B,0,0,0,10,5,2,3,0,0,0,0,0,0
72,031,524///,C,0,0,0,14,9,3,1,0,0,1,0,0,0
72,031,53----,,1104,5206,21931,108,71,11,11,9,5,1,0,0,0
72,031,531///,,416,1601,6771,57,46,7,1,1,1,1,0,0,0
72,031,532///,,688,3605,15160,51,25,4,10,8,4,0,0,0,0
72,031,54----,,851,4123,18413,121,89,17,9,3,1,2,0,0,0
72,031,541///,,851,4123,18413,121,89,17,9,3,1,2,0,0,0
72,031,55----,,283,3042,12458,7,1,0,2,2,1,1,0,0,0
72,031,551///,,283,3042,12458,7,1,0,2,2,1,1,0,0,0
72,031,56----,,3950,11738,49649,99,46,13,12,10,5,8,4,1,0
72,031,561///,,3768,10934,45485,93,45,11,11,9,5,7,4,1,0
72,031,562///,,182,804,4164,6,1,2,1,1,0,1,0,0,0
72,031,61----,,783,2570,10423,28,10,2,4,7,3,2,0,0,0
72,031,611///,,783,2570,10423,28,10,2,4,7,3,2,0,0,0
72,031,62----,,2090,8169,33720,210,146,39,16,6,1,0,1,1,0
72,031,621///,,593,2478,11054,160,117,34,7,1,1,0,0,0,0
72,031,622///,F,0,0,0,3,1,0,0,1,0,0,0,1,0
72,031,623///,C,0,0,0,22,15,1,5,1,0,0,0,0,0
72,031,624///,,481,1593,7286,25,13,4,4,3,0,0,1,0,0
72,031,71----,,224,450,4078,22,10,5,4,2,1,0,0,0,0
72,031,711///,B,0,0,0,8,2,3,2,1,0,0,0,0,0
72,031,712///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,031,713///,,123,335,3184,13,7,2,2,1,1,0,0,0,0
72,031,72----,,6687,23563,94889,236,73,33,38,61,22,7,0,2,0
72,031,721///,,1939,9806,39816,21,4,5,4,3,2,1,0,2,0
72,031,722///,,4748,13757,55073,215,69,28,34,58,20,6,0,0,0
72,031,81----,,1813,7727,30518,233,159,38,21,11,2,1,1,0,0
72,031,811///,,413,1774,7461,94,69,14,8,3,0,0,0,0,0
72,031,812///,,567,2302,8930,73,43,15,8,5,2,0,0,0,0
72,031,813///,,833,3651,14127,66,47,9,5,3,0,1,1,0,0
72,031,99----,C,0,0,0,68,61,5,1,1,0,0,0,0,0
72,033,------,,9910,53532,226908,346,139,62,46,47,30,16,5,0,1
72,033,23----,,296,1254,4877,15,2,6,3,2,2,0,0,0,0
72,033,236///,A,0,0,0,2,0,2,0,0,0,0,0,0,0
72,033,237///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,033,238///,,270,1172,4530,12,2,4,2,2,2,0,0,0,0
72,033,31----,,1125,7958,37498,30,5,7,4,8,3,2,1,0,0
72,033,311///,B,0,0,0,4,1,1,1,0,1,0,0,0,0
72,033,312///,E,0,0,0,2,0,0,0,1,0,0,1,0,0
72,033,314///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,033,315///,B,0,0,0,2,0,1,1,0,0,0,0,0,0
72,033,321///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,033,322///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,033,323///,,35,124,444,3,0,2,0,1,0,0,0,0,0
72,033,325///,B,0,0,0,4,1,2,0,1,0,0,0,0,0
72,033,326///,B,0,0,0,2,0,1,0,0,1,0,0,0,0
72,033,327///,C,0,0,0,2,0,0,0,0,0,2,0,0,0
72,033,331///,B,0,0,0,1,0,0,0,0,1,0,0,0,0
72,033,332///,,56,208,852,4,2,0,1,1,0,0,0,0,0
72,033,333///,A,0,0,0,2,1,0,1,0,0,0,0,0,0
72,033,337///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,033,42----,,3152,22261,92034,77,15,13,16,10,13,9,1,0,0
72,033,423///,,959,8595,33152,36,8,7,9,6,4,2,0,0,0
72,033,424///,,2193,13666,58882,41,7,6,7,4,9,7,1,0,0
72,033,44----,,906,3590,15964,64,28,16,8,7,4,1,0,0,0
72,033,441///,,28,147,605,8,5,3,0,0,0,0,0,0,0
72,033,442///,B,0,0,0,5,4,0,0,1,0,0,0,0,0
72,033,443///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,033,444///,,131,778,3509,11,4,1,5,1,0,0,0,0,0
72,033,445///,,451,1660,7529,14,5,3,1,0,4,1,0,0,0
72,033,446///,,37,168,588,4,0,3,1,0,0,0,0,0,0
72,033,447///,,41,92,366,8,4,3,1,0,0,0,0,0,0
72,033,448///,,85,271,1175,10,5,3,0,2,0,0,0,0,0
72,033,453///,B,0,0,0,2,0,0,0,2,0,0,0,0,0
72,033,454///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,033,48----,,552,2792,11388,33,13,4,7,7,1,1,0,0,0
72,033,481///,B,0,0,0,1,0,0,0,0,1,0,0,0,0
72,033,484///,,156,885,3422,13,5,3,3,2,0,0,0,0,0
72,033,485///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,033,488///,B,0,0,0,4,1,0,1,2,0,0,0,0,0
72,033,493///,,236,1185,5587,13,6,1,3,2,0,1,0,0,0
72,033,51----,,74,450,1867,5,1,0,2,2,0,0,0,0,0
72,033,511///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,033,512///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,033,517///,B,0,0,0,2,0,0,2,0,0,0,0,0,0
72,033,519///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,033,52----,B,0,0,0,8,5,3,0,0,0,0,0,0,0
72,033,522///,B,0,0,0,5,3,2,0,0,0,0,0,0,0
72,033,523///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,033,524///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,033,53----,,167,926,4342,18,10,1,3,4,0,0,0,0,0
72,033,531///,B,0,0,0,10,6,0,2,2,0,0,0,0,0
72,033,532///,B,0,0,0,7,3,1,1,2,0,0,0,0,0
72,033,533///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,033,54----,,168,1355,5970,15,12,0,0,2,1,0,0,0,0
72,033,541///,,168,1355,5970,15,12,0,0,2,1,0,0,0,0
72,033,55----,,579,1760,6920,3,0,1,0,0,0,1,1,0,0
72,033,551///,,579,1760,6920,3,0,1,0,0,0,1,1,0,0
72,033,56----,,2455,10040,41081,18,5,2,0,1,5,2,2,0,1
72,033,561///,,1901,6734,27482,9,4,1,0,0,0,1,2,0,1
72,033,562///,,554,3306,13599,9,1,1,0,1,5,1,0,0,0
72,033,62----,B,0,0,0,13,10,2,1,0,0,0,0,0,0
72,033,621///,B,0,0,0,10,9,1,0,0,0,0,0,0,0
72,033,624///,B,0,0,0,3,1,1,1,0,0,0,0,0,0
72,033,71----,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,033,711///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,033,713///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,033,72----,,266,410,1798,21,13,3,1,3,1,0,0,0,0
72,033,722///,,266,410,1798,21,13,3,1,3,1,0,0,0,0
72,033,81----,,81,337,1505,17,11,4,1,1,0,0,0,0,0
72,033,811///,,39,202,921,6,3,2,0,1,0,0,0,0,0
72,033,812///,,26,104,453,5,3,1,1,0,0,0,0,0,0
72,033,813///,,16,31,131,6,5,1,0,0,0,0,0,0,0
72,033,99----,,9,21,73,6,6,0,0,0,0,0,0,0,0
72,035,------,,8490,35435,157632,516,319,91,43,37,10,8,7,0,1
72,035,22----,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,035,221///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,035,23----,,137,444,1866,32,26,3,1,2,0,0,0,0,0
72,035,236///,B,0,0,0,13,11,1,0,1,0,0,0,0,0
72,035,237///,,51,136,589,5,3,1,0,1,0,0,0,0,0
72,035,238///,B,0,0,0,14,12,1,1,0,0,0,0,0,0
72,035,31----,,3435,19205,86648,25,4,4,1,6,2,3,4,0,1
72,035,311///,B,0,0,0,2,0,1,0,1,0,0,0,0,0
72,035,312///,G,0,0,0,2,0,0,0,0,0,0,1,0,1
72,035,315///,,140,363,1600,3,1,0,0,1,0,1,0,0,0
72,035,321///,A,0,0,0,2,0,2,0,0,0,0,0,0,0
72,035,323///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,035,325///,E,0,0,0,1,0,0,0,0,0,0,1,0,0
72,035,326///,,937,6067,30470,6,2,0,0,0,1,1,2,0,0
72,035,327///,B,0,0,0,2,0,0,0,2,0,0,0,0,0
72,035,332///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,035,333///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,035,334///,B,0,0,0,1,0,0,0,0,1,0,0,0,0
72,035,339///,C,0,0,0,2,0,1,0,0,0,1,0,0,0
72,035,42----,B,0,0,0,10,8,1,0,1,0,0,0,0,0
72,035,423///,B,0,0,0,4,3,0,0,1,0,0,0,0,0
72,035,424///,A,0,0,0,6,5,1,0,0,0,0,0,0,0
72,035,44----,,1950,5906,25563,144,74,34,16,13,3,3,1,0,0
72,035,441///,,184,934,4065,16,10,2,0,3,1,0,0,0,0
72,035,442///,,52,147,555,4,1,2,0,1,0,0,0,0,0
72,035,443///,,36,109,444,5,2,1,2,0,0,0,0,0,0
72,035,444///,,110,348,1497,15,10,3,0,1,1,0,0,0,0
72,035,445///,,229,529,2161,14,8,4,0,1,0,1,0,0,0
72,035,446///,,196,648,2717,21,10,4,4,2,1,0,0,0,0
72,035,447///,,42,76,375,9,7,1,0,1,0,0,0,0,0
72,035,448///,,237,567,2447,30,12,13,3,2,0,0,0,0,0
72,035,451///,,38,84,416,7,4,1,2,0,0,0,0,0,0
72,035,452///,,772,2335,10321,10,0,1,5,1,0,2,1,0,0
72,035,453///,,40,99,424,7,4,2,0,1,0,0,0,0,0
72,035,454///,,14,30,141,6,6,0,0,0,0,0,0,0,0
72,035,48----,B,0,0,0,10,6,1,3,0,0,0,0,0,0
72,035,484///,B,0,0,0,7,3,1,3,0,0,0,0,0,0
72,035,485///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,035,51----,C,0,0,0,5,3,0,1,0,0,1,0,0,0
72,035,511///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,035,512///,A,0,0,0,2,1,0,1,0,0,0,0,0,0
72,035,517///,C,0,0,0,2,1,0,0,0,0,1,0,0,0
72,035,52----,,117,616,2401,16,6,6,3,1,0,0,0,0,0
72,035,522///,C,0,0,0,13,4,5,3,1,0,0,0,0,0
72,035,523///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,035,524///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,035,53----,B,0,0,0,12,8,2,2,0,0,0,0,0,0
72,035,531///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,035,532///,B,0,0,0,9,5,2,2,0,0,0,0,0,0
72,035,54----,,79,334,1662,42,39,3,0,0,0,0,0,0,0
72,035,541///,,79,334,1662,42,39,3,0,0,0,0,0,0,0
72,035,55----,B,0,0,0,1,0,0,0,0,1,0,0,0,0
72,035,551///,B,0,0,0,1,0,0,0,0,1,0,0,0,0
72,035,56----,,426,1298,5443,11,8,0,0,0,2,0,1,0,0
72,035,561///,,426,1298,5443,11,8,0,0,0,2,0,1,0,0
72,035,61----,,368,1143,4948,10,2,1,1,3,2,1,0,0,0
72,035,611///,,368,1143,4948,10,2,1,1,3,2,1,0,0,0
72,035,62----,,832,2514,10668,86,66,15,2,2,0,0,1,0,0
72,035,621///,,253,769,3381,67,53,12,0,2,0,0,0,0,0
72,035,622///,E,0,0,0,1,0,0,0,0,0,0,1,0,0
72,035,623///,B,0,0,0,5,3,1,1,0,0,0,0,0,0
72,035,624///,B,0,0,0,13,10,2,1,0,0,0,0,0,0
72,035,71----,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,035,711///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,035,713///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,035,72----,,620,1435,7016,61,25,17,10,9,0,0,0,0,0
72,035,722///,,620,1435,7016,61,25,17,10,9,0,0,0,0,0
72,035,81----,,103,326,1318,27,21,3,3,0,0,0,0,0,0
72,035,811///,,64,171,702,14,9,3,2,0,0,0,0,0,0
72,035,812///,,31,127,502,9,8,0,1,0,0,0,0,0,0
72,035,813///,,8,28,114,4,4,0,0,0,0,0,0,0,0
72,035,99----,B,0,0,0,19,18,1,0,0,0,0,0,0,0
72,037,------,,620,2361,9521,92,61,15,7,8,1,0,0,0,0
72,037,23----,,120,446,1888,6,3,0,1,1,1,0,0,0,0
72,037,236///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,037,237///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,037,238///,B,0,0,0,3,1,0,1,0,1,0,0,0,0
72,037,31----,,59,244,1055,5,1,3,0,1,0,0,0,0,0
72,037,324///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,037,325///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,037,332///,B,0,0,0,2,0,1,0,1,0,0,0,0,0
72,037,339///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,037,42----,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,037,424///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,037,44----,,93,243,960,23,18,3,1,1,0,0,0,0,0
72,037,441///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,037,444///,,11,30,129,3,2,1,0,0,0,0,0,0,0
72,037,445///,,44,75,331,11,10,0,0,1,0,0,0,0,0
72,037,446///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,037,447///,,15,33,118,5,4,1,0,0,0,0,0,0,0
72,037,453///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,037,48----,,58,433,1684,4,1,1,1,1,0,0,0,0,0
72,037,484///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,037,488///,B,0,0,0,2,0,0,1,1,0,0,0,0,0
72,037,51----,A,0,0,0,4,4,0,0,0,0,0,0,0,0
72,037,517///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,037,518///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,037,52----,,24,171,600,4,1,2,1,0,0,0,0,0,0
72,037,522///,,24,171,600,4,1,2,1,0,0,0,0,0,0
72,037,53----,A,0,0,0,4,3,1,0,0,0,0,0,0,0
72,037,531///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,037,532///,A,0,0,0,3,2,1,0,0,0,0,0,0,0
72,037,54----,B,0,0,0,4,2,2,0,0,0,0,0,0,0
72,037,541///,B,0,0,0,4,2,2,0,0,0,0,0,0,0
72,037,56----,,30,143,588,3,1,1,0,1,0,0,0,0,0
72,037,561///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,037,562///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,037,61----,B,0,0,0,2,0,0,1,1,0,0,0,0,0
72,037,611///,B,0,0,0,2,0,0,1,1,0,0,0,0,0
72,037,62----,B,0,0,0,10,10,0,0,0,0,0,0,0,0
72,037,621///,A,0,0,0,9,9,0,0,0,0,0,0,0,0
72,037,623///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,037,72----,,93,220,922,10,6,1,1,2,0,0,0,0,0
72,037,721///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,037,722///,B,0,0,0,9,5,1,1,2,0,0,0,0,0
72,037,81----,,22,56,213,8,7,1,0,0,0,0,0,0,0
72,037,811///,A,0,0,0,5,5,0,0,0,0,0,0,0,0
72,037,812///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,037,813///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,037,99----,B,0,0,0,3,2,0,1,0,0,0,0,0,0
72,039,------,,1329,3506,15158,120,77,20,8,11,2,1,1,0,0
72,039,21----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,039,212///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,039,23----,,213,541,2485,13,8,2,0,1,2,0,0,0,0
72,039,236///,B,0,0,0,7,5,1,0,0,1,0,0,0,0
72,039,237///,,132,298,1280,4,1,1,0,1,1,0,0,0,0
72,039,238///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,039,31----,,482,1018,4848,9,2,2,1,3,0,0,1,0,0
72,039,311///,B,0,0,0,3,0,1,0,2,0,0,0,0,0
72,039,315///,E,0,0,0,1,0,0,0,0,0,0,1,0,0
72,039,321///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,039,322///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,039,323///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,039,333///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,039,337///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,039,42----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,039,424///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,039,44----,,223,538,2124,40,26,7,4,3,0,0,0,0,0
72,039,441///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,039,442///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,039,444///,,20,44,172,5,3,2,0,0,0,0,0,0,0
72,039,445///,B,0,0,0,10,7,1,1,1,0,0,0,0,0
72,039,446///,,28,66,301,5,2,2,1,0,0,0,0,0,0
72,039,447///,,27,74,281,6,4,1,1,0,0,0,0,0,0
72,039,448///,,15,37,161,4,3,1,0,0,0,0,0,0,0
72,039,451///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,039,452///,,40,100,353,4,2,0,1,1,0,0,0,0,0
72,039,454///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,039,48----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,039,481///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,039,52----,,51,268,1047,6,2,3,0,1,0,0,0,0,0
72,039,522///,B,0,0,0,4,1,2,0,1,0,0,0,0,0
72,039,523///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,039,53----,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,039,531///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,039,532///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,039,54----,,11,27,147,7,7,0,0,0,0,0,0,0,0
72,039,541///,,11,27,147,7,7,0,0,0,0,0,0,0,0
72,039,56----,C,0,0,0,3,2,0,0,0,0,1,0,0,0
72,039,561///,C,0,0,0,3,2,0,0,0,0,1,0,0,0
72,039,62----,,102,388,1610,14,9,1,3,1,0,0,0,0,0
72,039,621///,B,0,0,0,13,8,1,3,1,0,0,0,0,0
72,039,623///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,039,72----,,50,112,493,9,6,2,0,1,0,0,0,0,0
72,039,722///,,50,112,493,9,6,2,0,1,0,0,0,0,0
72,039,81----,,49,116,437,5,3,1,0,1,0,0,0,0,0
72,039,811///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,039,812///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,039,813///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,039,99----,,19,44,134,9,8,1,0,0,0,0,0,0,0
72,041,------,,7107,40976,165096,324,202,41,30,31,7,5,4,4,0
72,041,22----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,041,221///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,041,23----,,60,157,957,16,12,2,2,0,0,0,0,0,0
72,041,236///,,37,78,591,10,8,1,1,0,0,0,0,0,0
72,041,238///,,23,79,366,6,4,1,1,0,0,0,0,0,0
72,041,31----,,3916,31192,125632,31,9,1,3,7,2,4,2,3,0
72,041,311///,C,0,0,0,2,0,0,1,0,0,1,0,0,0
72,041,312///,E,0,0,0,2,0,0,0,1,0,0,1,0,0
72,041,314///,E,0,0,0,1,0,0,0,0,0,0,1,0,0
72,041,315///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,041,323///,,146,871,3273,6,3,0,0,2,1,0,0,0,0
72,041,325///,,1543,13952,60858,6,0,0,1,1,0,2,0,2,0
72,041,326///,B,0,0,0,2,0,0,1,0,1,0,0,0,0
72,041,327///,,32,156,793,4,2,1,0,1,0,0,0,0,0
72,041,332///,B,0,0,0,3,2,0,0,1,0,0,0,0,0
72,041,337///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,041,339///,G,0,0,0,2,0,0,0,0,0,1,0,1,0
72,041,42----,B,0,0,0,9,6,2,1,0,0,0,0,0,0
72,041,423///,A,0,0,0,4,3,0,1,0,0,0,0,0,0
72,041,424///,A,0,0,0,5,3,2,0,0,0,0,0,0,0
72,041,44----,,754,1950,8058,92,59,12,8,10,2,1,0,0,0
72,041,441///,,99,319,1371,9,5,1,0,3,0,0,0,0,0
72,041,442///,,50,119,411,5,2,1,1,1,0,0,0,0,0
72,041,443///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,041,444///,,79,230,913,12,10,1,0,0,1,0,0,0,0
72,041,445///,E,0,0,0,20,13,1,1,3,1,1,0,0,0
72,041,446///,,80,237,976,9,4,1,2,2,0,0,0,0,0
72,041,447///,,46,107,456,11,6,4,1,0,0,0,0,0,0
72,041,448///,,51,116,461,14,9,3,2,0,0,0,0,0,0
72,041,451///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,041,452///,B,0,0,0,2,0,0,1,1,0,0,0,0,0
72,041,453///,,13,51,245,5,5,0,0,0,0,0,0,0,0
72,041,454///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,041,48----,,559,907,3716,15,10,3,1,0,0,0,0,1,0
72,041,484///,B,0,0,0,10,8,1,1,0,0,0,0,0,0
72,041,485///,B,0,0,0,4,2,2,0,0,0,0,0,0,0
72,041,493///,F,0,0,0,1,0,0,0,0,0,0,0,1,0
72,041,51----,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,041,511///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,041,52----,,89,487,1907,12,5,5,1,1,0,0,0,0,0
72,041,522///,B,0,0,0,9,3,4,1,1,0,0,0,0,0
72,041,523///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,041,524///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,041,53----,,51,150,541,5,3,0,0,2,0,0,0,0,0
72,041,531///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,041,532///,B,0,0,0,3,2,0,0,1,0,0,0,0,0
72,041,54----,,41,174,752,16,14,1,1,0,0,0,0,0,0
72,041,541///,,41,174,752,16,14,1,1,0,0,0,0,0,0
72,041,55----,E,0,0,0,2,0,0,0,0,1,0,1,0,0
72,041,551///,E,0,0,0,2,0,0,0,0,1,0,1,0,0
72,041,56----,,116,409,1619,10,7,0,0,3,0,0,0,0,0
72,041,561///,B,0,0,0,8,6,0,0,2,0,0,0,0,0
