fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
72,25,52412/,H,42,H,516,G,2319,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,524126,J,21,J,342,J,1465,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5242//,J,207,J,2999,J,9395,21,14,6,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,52421/,G,70,G,558,G,2264,19,13,6,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,524210,G,70,G,558,G,2264,19,13,6,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,53----,J,807,H,4655,H,20832,80,55,15,7,N,N,N,N,N,N,N,N,N,N,6,25
72,25,531///,J,702,H,3719,H,16984,59,43,10,3,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5311//,H,122,H,637,H,2564,28,22,4,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,53111/,H,34,H,182,H,648,13,9,4,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,531110,H,34,H,182,H,648,13,9,4,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,53112/,J,85,H,427,H,1780,12,10,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,531120,J,85,H,427,H,1780,12,10,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5312//,G,68,H,339,G,1619,14,9,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,53121/,G,68,H,339,G,1619,14,9,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,531210,G,68,H,339,G,1619,14,9,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5313//,J,512,J,2743,J,12801,17,12,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,53131/,J,74,H,402,H,1737,9,6,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,531312,H,23,G,211,G,883,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,53132/,G,2,J,18,J,92,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,531320,G,2,J,18,J,92,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,53139/,J,436,J,2323,J,10972,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,531390,J,436,J,2323,J,10972,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,532///,J,105,J,936,J,3848,21,12,5,4,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5322//,J,41,J,336,J,1368,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,53221/,J,26,J,215,H,886,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,532210,J,26,J,215,H,886,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5323//,J,37,J,401,J,1570,10,7,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,53231/,J,37,J,401,J,1570,10,7,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,532310,J,37,J,401,J,1570,10,7,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5324//,H,21,G,152,G,722,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,54----,H,1654,H,16004,H,65081,187,133,31,14,3,3,N,N,N,N,N,N,N,N,6,25
72,25,541///,H,1654,H,16004,H,65081,187,133,31,14,3,3,N,N,N,N,N,N,N,N,6,25
72,25,5411//,H,98,H,636,G,2712,48,44,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,54111/,H,94,H,618,G,2632,44,40,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,541110,H,94,H,618,G,2632,44,40,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,54119/,G,4,J,18,G,80,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,541199,G,3,G,9,H,45,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5412//,J,96,H,680,G,2958,38,30,7,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,54121/,J,96,H,680,G,2958,38,30,7,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,541211,G,67,H,549,G,2399,20,13,6,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,541219,J,27,H,120,G,511,15,14,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5413//,J,1005,J,11121,J,45926,31,13,7,7,N,N,N,N,N,N,N,N,N,N,6,25
72,25,54133/,J,940,J,10655,J,43818,23,11,4,4,N,N,N,N,N,N,N,N,N,N,6,25
72,25,541330,J,940,J,10655,J,43818,23,11,4,4,N,N,N,N,N,N,N,N,N,N,6,25
72,25,54138/,J,21,J,94,J,434,3,N,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,541380,J,21,J,94,J,434,3,N,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5414//,J,26,H,213,H,868,8,7,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,54143/,J,11,H,71,H,312,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,541430,J,11,H,71,H,312,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5415//,J,115,J,1229,J,4419,9,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,54151/,J,115,J,1229,J,4419,9,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,541511,J,49,J,568,J,1608,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,541512,J,66,J,661,J,2811,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5416//,G,112,G,938,G,3535,25,15,7,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,54161/,H,92,G,812,G,3021,23,14,7,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,541611,H,50,G,491,G,1786,15,10,4,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,541613,G,7,H,40,H,137,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,541614,G,27,G,187,G,763,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5418//,J,85,H,318,H,1392,10,7,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,54181/,G,23,G,163,G,723,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,541810,G,23,G,163,G,723,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5419//,G,106,G,834,G,3169,16,11,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,54191/,H,52,G,518,H,1817,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,541910,H,52,G,518,H,1817,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,54194/,G,45,G,263,G,1162,8,4,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,541940,G,45,G,263,G,1162,8,4,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,54199/,J,9,G,53,H,177,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,541990,J,9,G,53,H,177,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,55----,J,559,J,11290,J,32464,26,5,6,6,6,N,N,N,N,N,N,N,N,N,6,25
72,25,551///,J,559,J,11290,J,32464,26,5,6,6,6,N,N,N,N,N,N,N,N,N,6,25
72,25,5511//,J,559,J,11290,J,32464,26,5,6,6,6,N,N,N,N,N,N,N,N,N,6,25
72,25,55111/,J,559,J,11290,J,32464,26,5,6,6,6,N,N,N,N,N,N,N,N,N,6,25
72,25,551114,J,559,J,11290,J,32464,26,5,6,6,6,N,N,N,N,N,N,N,N,N,6,25
72,25,56----,H,4126,H,24299,J,99711,134,64,20,17,11,8,11,N,N,N,N,N,N,N,6,25
72,25,561///,H,4012,H,23534,H,96564,130,62,19,17,11,8,10,N,N,N,N,N,N,N,6,25
72,25,5611//,J,547,J,3888,J,15751,12,5,4,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,56111/,J,547,J,3888,J,15751,12,5,4,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,561110,J,547,J,3888,J,15751,12,5,4,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5613//,J,1966,H,14533,J,58777,50,20,5,5,7,6,6,N,N,N,N,N,N,N,6,25
72,25,56131/,H,884,H,2941,H,10797,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,561311,H,884,H,2941,H,10797,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,56132/,J,1082,J,11592,J,47980,46,20,5,5,7,5,4,N,N,N,N,N,N,N,6,25
72,25,561320,J,1082,J,11592,J,47980,46,20,5,5,7,5,4,N,N,N,N,N,N,N,6,25
72,25,5614//,H,546,H,1828,H,8400,7,N,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5615//,G,17,J,77,H,350,7,6,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,56151/,G,17,J,77,H,350,7,6,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,561510,G,17,J,77,H,350,7,6,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5616//,H,577,G,1661,G,7113,24,14,N,4,N,N,N,N,N,N,N,N,N,N,6,25
72,25,56161/,G,556,G,1514,G,6502,20,11,N,3,N,N,N,N,N,N,N,N,N,N,6,25
72,25,561612,G,556,G,1514,G,6497,19,10,N,3,N,N,N,N,N,N,N,N,N,N,6,25
72,25,56162/,J,21,J,147,J,611,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,561621,G,4,J,25,H,153,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5617//,H,326,G,1305,G,5163,23,11,5,4,N,N,N,N,N,N,N,N,N,N,6,25
72,25,56171/,J,52,H,234,H,750,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,561710,J,52,H,234,H,750,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,56172/,J,187,J,622,J,2279,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,561720,J,187,J,622,J,2279,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,56173/,G,71,G,305,G,1542,12,8,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,561730,G,71,G,305,G,1542,12,8,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5619//,J,31,H,227,H,951,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,56199/,J,24,J,179,J,778,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,561990,J,24,J,179,J,778,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,562///,J,114,J,765,J,3147,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,5629//,J,114,J,765,J,3147,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,61----,H,1942,H,9858,H,39021,54,15,7,9,11,7,4,N,N,N,N,N,N,N,6,25
72,25,611///,H,1942,H,9858,H,39021,54,15,7,9,11,7,4,N,N,N,N,N,N,N,6,25
72,25,6111//,G,773,G,3704,G,13832,16,3,N,N,4,4,N,N,N,N,N,N,N,N,6,25
72,25,61111/,G,773,G,3704,G,13832,16,3,N,N,4,4,N,N,N,N,N,N,N,N,6,25
72,25,611110,G,773,G,3704,G,13832,16,3,N,N,4,4,N,N,N,N,N,N,N,N,6,25
72,25,6112//,J,111,J,524,J,2182,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,61121/,J,111,J,524,J,2182,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,611210,J,111,J,524,J,2182,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,6114//,J,300,J,1500,J,6322,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,6115//,J,288,J,1913,J,7486,8,N,N,N,3,N,N,N,N,N,N,N,N,N,6,25
72,25,61151/,J,288,J,1913,J,7486,8,N,N,N,3,N,N,N,N,N,N,N,N,N,6,25
72,25,611519,J,288,J,1913,J,7486,8,N,N,N,3,N,N,N,N,N,N,N,N,N,6,25
72,25,6116//,H,137,H,532,H,2598,10,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,61169/,J,103,J,428,J,2016,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,611691,J,64,J,285,J,1531,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,6117//,J,49,H,284,G,1409,8,3,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,61171/,J,49,H,284,G,1409,8,3,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,611710,J,49,H,284,G,1409,8,3,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62----,H,4798,H,33893,H,143931,419,292,79,24,13,5,4,N,N,N,N,N,N,N,6,25
72,25,621///,G,1896,H,13174,G,56912,349,265,57,13,7,5,N,N,N,N,N,N,N,N,6,25
72,25,6211//,G,640,G,4312,G,18980,204,170,30,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62111/,G,640,G,4312,G,18980,204,170,30,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,621111,G,619,G,4161,G,18280,192,159,29,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,621112,J,21,G,151,G,700,12,11,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,6212//,H,135,G,502,G,2394,41,33,7,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62121/,H,135,G,502,G,2394,41,33,7,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,621210,H,135,G,502,G,2394,41,33,7,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,6213//,G,199,G,1037,G,4957,46,30,13,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62131/,H,30,G,118,G,503,10,7,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,621310,H,30,G,118,G,503,10,7,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62132/,H,23,G,99,H,664,8,7,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,621320,H,23,G,99,H,664,8,7,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62133/,J,17,J,144,J,600,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,621330,J,17,J,144,J,600,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62134/,G,92,G,497,G,2355,16,10,5,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,621340,G,92,G,497,G,2355,16,10,5,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62139/,G,37,G,179,G,835,8,3,4,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,621391,J,19,J,95,H,433,4,N,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,621399,J,18,J,84,J,402,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,6214//,G,227,H,2001,H,9008,12,7,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62142/,J,135,J,1283,J,5797,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,621420,J,135,J,1283,J,5797,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62149/,J,89,J,703,J,3144,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,621491,J,7,H,31,H,225,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,6215//,J,340,J,3306,J,13213,33,18,6,6,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62151/,J,340,J,3306,J,13213,33,18,6,6,N,N,N,N,N,N,N,N,N,N,6,25
72,25,621511,J,271,J,2851,J,10898,24,13,5,4,N,N,N,N,N,N,N,N,N,N,6,25
72,25,621512,H,69,H,455,G,2315,9,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,6216//,G,111,G,672,G,2950,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62161/,G,111,G,672,G,2950,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,621610,G,111,G,672,G,2950,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,6219//,J,244,J,1344,J,5410,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62191/,J,243,J,1339,J,5392,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,621910,J,243,J,1339,J,5392,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,622///,J,2311,J,18674,J,78130,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,6221//,J,2300,J,18550,J,77568,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62211/,J,2300,J,18550,J,77568,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,622110,J,2300,J,18550,J,77568,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,623///,H,195,G,566,G,2541,22,7,7,4,4,N,N,N,N,N,N,N,N,N,6,25
72,25,6231//,J,16,J,30,J,147,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62311/,J,16,J,30,J,147,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,623110,J,16,J,30,J,147,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,6232//,J,22,J,112,J,460,5,N,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62322/,J,9,J,55,J,250,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,623220,J,9,J,55,J,250,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,6233//,G,157,G,424,G,1934,14,4,3,3,4,N,N,N,N,N,N,N,N,N,6,25
72,25,62331/,G,157,G,424,G,1934,14,4,3,3,4,N,N,N,N,N,N,N,N,N,6,25
72,25,623312,G,157,G,424,G,1934,14,4,3,3,4,N,N,N,N,N,N,N,N,N,6,25
72,25,624///,H,396,H,1479,H,6348,42,18,14,7,N,N,N,N,N,N,N,N,N,N,6,25
72,25,6241//,H,222,H,888,H,3580,15,6,3,4,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62412/,J,148,J,537,J,2202,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,624120,J,148,J,537,J,2202,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62419/,H,68,H,315,G,1242,8,3,N,4,N,N,N,N,N,N,N,N,N,N,6,25
72,25,624190,H,68,H,315,G,1242,8,3,N,4,N,N,N,N,N,N,N,N,N,N,6,25
72,25,6244//,H,158,H,515,H,2440,25,12,10,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,62441/,H,158,H,515,H,2440,25,12,10,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,624410,H,158,H,515,H,2440,25,12,10,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,71----,G,123,G,470,G,2303,30,21,5,3,N,N,N,N,N,N,N,N,N,N,6,25
72,25,711///,H,43,H,205,G,1145,16,13,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,7111//,J,14,J,58,J,231,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,7113//,G,12,G,90,G,441,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,71132/,J,7,H,62,H,255,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,711320,J,7,H,62,H,255,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,7115//,J,7,J,46,G,401,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,71151/,J,7,J,46,G,401,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,711510,J,7,J,46,G,401,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,713///,H,57,G,199,H,866,12,7,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,7131//,J,6,J,22,J,97,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,71312/,J,6,J,22,J,97,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,713120,J,6,J,22,J,97,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,7139//,H,44,G,152,G,672,8,4,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,71394/,G,41,G,134,G,608,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,713940,G,41,G,134,G,608,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,72----,G,4229,G,13425,G,59021,238,83,48,35,52,16,3,N,N,N,N,N,N,N,6,25
72,25,721///,H,256,J,1448,J,6192,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,7211//,H,250,J,1430,J,6110,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,72111/,J,66,J,181,J,666,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,721110,J,66,J,181,J,666,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,722///,G,3973,G,11977,G,52829,233,83,47,33,51,16,N,N,N,N,N,N,N,N,6,25
72,25,7223//,H,398,H,1913,H,8802,11,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,72231/,H,388,H,1890,H,8685,7,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,722310,H,388,H,1890,H,8685,7,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,72233/,J,10,J,23,J,115,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,722330,J,10,J,23,J,115,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,7224//,J,11,J,29,G,128,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,72241/,J,11,J,29,G,128,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,722410,J,11,J,29,G,128,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,7225//,G,3564,G,10035,G,43899,217,74,44,32,50,15,N,N,N,N,N,N,N,N,6,25
72,25,72251/,G,3564,G,10035,G,43899,217,74,44,32,50,15,N,N,N,N,N,N,N,N,6,25
72,25,722511,G,1704,G,5062,G,21534,54,17,3,6,13,13,N,N,N,N,N,N,N,N,6,25
72,25,722513,G,1558,G,4199,G,18732,114,29,28,21,35,N,N,N,N,N,N,N,N,N,6,25
72,25,722514,G,157,G,419,G,1946,30,21,7,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,722515,G,145,G,355,G,1687,19,7,6,4,N,N,N,N,N,N,N,N,N,N,6,25
72,25,81----,G,915,G,4337,G,18007,159,100,35,17,5,N,N,N,N,N,N,N,N,N,6,25
72,25,811///,G,435,G,2225,G,9361,75,47,16,8,3,N,N,N,N,N,N,N,N,N,6,25
72,25,8111//,G,239,G,1244,G,5435,55,38,9,6,N,N,N,N,N,N,N,N,N,N,6,25
72,25,81111/,G,98,G,623,G,2741,30,25,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,811111,J,48,J,283,H,1288,20,17,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,811113,J,11,J,29,J,131,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,811118,J,39,J,311,J,1322,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,81112/,J,84,G,385,G,1605,15,8,5,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,811121,J,78,H,372,H,1543,13,7,4,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,81119/,G,57,H,236,H,1089,10,5,N,4,N,N,N,N,N,N,N,N,N,N,6,25
72,25,811191,H,27,H,119,G,513,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,811192,J,16,J,66,J,331,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,811198,J,14,J,51,J,245,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,8112//,H,92,J,431,J,1506,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,81121/,H,92,J,431,J,1506,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,811219,H,92,J,431,J,1506,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,8113//,G,52,G,278,G,1199,10,5,4,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,81131/,G,52,G,278,G,1199,10,5,4,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,811310,G,52,G,278,G,1199,10,5,4,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,8114//,H,52,H,272,H,1221,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,81141/,H,52,H,272,H,1212,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,811412,H,46,H,250,H,1120,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,812///,J,262,H,1193,H,4967,46,26,14,4,N,N,N,N,N,N,N,N,N,N,6,25
72,25,8121//,J,53,H,188,H,884,19,14,5,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,81211/,J,45,H,148,H,686,16,12,4,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,812112,J,37,J,115,J,564,11,8,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,812113,J,8,J,33,H,87,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,81219/,J,8,J,40,J,198,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,8122//,J,139,J,870,J,3468,12,3,5,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,81221/,J,18,J,123,J,452,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,812210,J,18,J,123,J,452,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,81222/,J,121,J,747,H,3016,7,N,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,812220,J,121,J,747,H,3016,7,N,3,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,8123//,H,51,H,88,G,390,10,6,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,81232/,H,48,H,79,G,339,9,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,812320,H,48,H,79,G,339,9,5,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,8129//,G,19,H,47,G,225,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,81293/,G,19,H,47,G,225,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,812930,G,19,H,47,G,225,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,813///,H,218,H,919,H,3679,38,27,5,5,N,N,N,N,N,N,N,N,N,N,6,25
72,25,8131//,H,161,H,618,H,2484,25,17,4,3,N,N,N,N,N,N,N,N,N,N,6,25
72,25,81311/,H,161,H,618,H,2484,25,17,4,3,N,N,N,N,N,N,N,N,N,N,6,25
72,25,813110,H,161,H,618,H,2484,25,17,4,3,N,N,N,N,N,N,N,N,N,N,6,25
72,25,8139//,G,56,H,300,H,1171,11,8,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,81399/,J,38,G,147,G,603,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,813990,J,38,G,147,G,603,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,25
72,25,99----,J,8,J,38,G,429,10,10,N,N,N,N,N,N,N,N,N,N,N,N,6,25
