"fipstate","fipscty","naics","empflag","emp","qp1","ap","est","n1_4","n5_9","n10_19","n20_49","n50_99","n100_249","n250_499","n500_999","n1000","n1000_1","n1000_2","n1000_3","n1000_4","censtate","cencty"
"72","081","813110","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","081"
"72","081","99----",,22,28,138,12,11,1,0,0,0,0,0,0,0,0,0,0,0,"06","081"
"72","083","------",,661,2131,8204,69,47,11,5,5,0,0,1,0,0,0,0,0,0,"06","083"
"72","083","23----",,105,241,978,9,5,1,1,2,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","236///","B",0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","2361//","B",0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","23611/","B",0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","236115","A",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","236117","B",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","237///","B",0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","2371//","A",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","23711/","A",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","237110","A",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","2373//","B",0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","23731/","B",0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","237310","B",0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","238///","A",0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","2381//","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","23811/","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","238110","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","2383//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","23834/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","238340","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","31----","E",0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,"06","083"
"72","083","315///","E",0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,"06","083"
"72","083","3152//","E",0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,"06","083"
"72","083","31521/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","315211","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","31522/","E",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"06","083"
"72","083","315224","E",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"06","083"
"72","083","327///","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","3273//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","32732/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","327320","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","42----","A",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","423///","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","4239//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","42393/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","423930","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","424///","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","4247//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","42471/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","424710","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","44----","B",0,0,0,16,9,5,2,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","441///","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","4413//","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","44131/","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","441310","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","442///","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","4421//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","44211/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","442110","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","444///","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","4441//","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","44413/","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","444130","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","445///","B",0,0,0,7,5,0,2,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","4451//","A",0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","44511/","A",0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","445110","A",0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","4452//","A",0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","44529/","A",0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","445291","A",0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","445299","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","4453//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","44531/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","445310","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","447///","A",0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","4471//","A",0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","44711/","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","447110","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","44719/","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","447190","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","452///","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","4529//","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","45299/","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","452990","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","453///","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","4531//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","45311/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","453110","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","454///","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","4543//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","45431/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","454312","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","48----","A",0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","484///","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","4841//","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","48411/","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","484110","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","485///","A",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","4854//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","48541/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","485410","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","4859//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","48599/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","485991","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","52----","A",0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","522///","A",0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","5221//","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","52213/","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","522130","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","52219/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","522190","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","5222//","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","52221/","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","522210","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","53----","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","531///","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","5311//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","53111/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","531110","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","5312//","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","53121/","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","531210","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","54----","A",0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","541///","A",0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","5411//","A",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","54111/","A",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","541110","A",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","5412//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","54121/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","541219","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","62----",,133,462,1627,18,13,1,1,3,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","621///","B",0,0,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","6211//",,8,21,89,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","62111/",,8,21,89,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","621111",,8,21,89,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","6212//","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","62121/","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","621210","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","6215//","A",0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","62151/","A",0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","621511","A",0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","622///","B",0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","6223//","B",0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","62231/","B",0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","622310","B",0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","623///","A",0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","6231//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","62311/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","623110","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","6232//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","62322/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","623220","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","6233//","A",0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","62331/","A",0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","623312","A",0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","624///","B",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","6244//","B",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","62441/","B",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","624410","B",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","72----","A",0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","722///","A",0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","7222//","A",0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","72221/","A",0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","722211","A",0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","722212","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","7224//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","72241/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","722410","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","81----",,10,29,97,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","811///","A",0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","8111//","A",0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","81111/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","811111","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","81112/","A",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","811121","A",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","812///","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","8123//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","81232/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","812320","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","813///","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","8131//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","81311/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","813110","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","083","99----","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","083"
"72","085","------",,8042,47532,195029,301,169,56,30,22,8,7,4,5,0,0,0,0,0,"06","085"
"72","085","21----","A",0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","212///","A",0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","2123//","A",0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","21231/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","212313","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","21232/","A",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","212321","A",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","22----","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","221///","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","2213//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","22131/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","221310","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","23----",,1256,5939,24168,41,16,9,4,8,2,1,0,1,0,0,0,0,0,"06","085"
"72","085","236///",,387,1241,5254,22,9,6,0,5,1,1,0,0,0,0,0,0,0,"06","085"
"72","085","2361//",,203,625,2833,17,7,6,0,3,1,0,0,0,0,0,0,0,0,"06","085"
"72","085","23611/",,203,625,2833,17,7,6,0,3,1,0,0,0,0,0,0,0,0,"06","085"
"72","085","236115",,186,593,2666,14,6,4,0,3,1,0,0,0,0,0,0,0,0,"06","085"
"72","085","236116","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","236118","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","2362//",,184,616,2421,5,2,0,0,2,0,1,0,0,0,0,0,0,0,"06","085"
"72","085","23622/",,184,616,2421,5,2,0,0,2,0,1,0,0,0,0,0,0,0,"06","085"
"72","085","236220",,184,616,2421,5,2,0,0,2,0,1,0,0,0,0,0,0,0,"06","085"
"72","085","237///","F",0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,"06","085"
"72","085","2372//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","23721/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","237210","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","2373//","F",0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,"06","085"
"72","085","23731/","F",0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,"06","085"
"72","085","237310","F",0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,"06","085"
"72","085","238///","C",0,0,0,16,6,3,4,2,1,0,0,0,0,0,0,0,0,"06","085"
"72","085","2381//","B",0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","23814/","A",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","238140","A",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","23816/","B",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","238160","B",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","2382//","C",0,0,0,10,4,2,2,1,1,0,0,0,0,0,0,0,0,"06","085"
"72","085","23821/","B",0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","238210","B",0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","23822/",,106,326,1409,6,2,1,1,1,1,0,0,0,0,0,0,0,0,"06","085"
"72","085","238220",,106,326,1409,6,2,1,1,1,1,0,0,0,0,0,0,0,0,"06","085"
"72","085","2383//","B",0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","23832/","A",0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","238320","A",0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","23834/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","238340","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","2389//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","23899/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","238990","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","31----",,4273,33692,136658,27,8,2,3,0,3,4,4,3,0,0,0,0,0,"06","085"
"72","085","311///","E",0,0,0,5,1,1,2,0,0,0,1,0,0,0,0,0,0,"06","085"
"72","085","3111//","A",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","31111/","A",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","311119","A",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","3113//","E",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"06","085"
"72","085","31134/","E",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"06","085"
"72","085","311340","E",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"06","085"
"72","085","3118//","A",0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","31181/","A",0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","311811","A",0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","3119//","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","31192/","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","311920","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","312///","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","3121//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","31211/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","312113","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","322///","C",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"06","085"
"72","085","3222//","C",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"06","085"
"72","085","32221/","C",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"06","085"
"72","085","322211","C",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"06","085"
"72","085","323///","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","3231//","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","32311/","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","323110","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","325///",,2253,20330,81040,4,0,0,1,0,0,0,0,3,0,0,0,0,0,"06","085"
"72","085","3254//","G",0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,"06","085"
"72","085","32541/","G",0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,"06","085"
"72","085","325411","F",0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,"06","085"
"72","085","325412","F",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"06","085"
"72","085","3256//","F",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"06","085"
"72","085","32562/","F",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"06","085"
"72","085","325620","F",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"06","085"
"72","085","326///","C",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"06","085"
"72","085","3261//","C",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"06","085"
"72","085","32616/","C",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"06","085"
"72","085","326160","C",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"06","085"
"72","085","327///","B",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"06","085"
"72","085","3273//","B",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"06","085"
"72","085","32739/","B",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"06","085"
"72","085","327390","B",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"06","085"
"72","085","332///","A",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","3321//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","33211/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","332116","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","3327//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","33272/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
"72","085","332722","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","085"
